part_ctx ;pb_source_variance(get_unsigned_bits) ;rd_ratio(sub1) ;rd_ratio(sub2) ;rd_ratio(sub3) ;rd_ratio(sub4) ;rd_ratio(sub5) ;rd_ratio(sub6) ;rd_ratio(sub7) ;rd_ratio(sub8) ;var_ratio(horz4)(sub1) ;var_ratio(horz4)(sub2) ;var_ratio(horz4)(sub3) ;var_ratio(horz4)(sub4) ;var_ratio(vert4)(sub1) ;var_ratio(vert4)(sub2) ;var_ratio(vert4)(sub3) ;var_ratio(vert4)(sub4) ;
3.000000;10.000000;0.551777;0.504268;0.590733;0.450463;0.293154;0.238264;0.286406;0.211677;0.913725;0.947712;1.020915;1.115033;0.460131;1.975163;0.100000;0.100000;6
3.000000;7.000000;0.533517;0.503831;0.502447;0.543939;0.238495;0.283799;0.251696;0.261896;1.267241;1.163793;0.758621;0.100000;0.100000;0.100000;0.931035;0.844828;6
3.000000;9.000000;0.657645;1.000000;0.645242;1.000000;0.332244;0.320553;0.280901;0.243137;0.833333;0.885572;1.064677;1.116915;2.276119;0.100000;0.101990;0.706468;9
3.000000;10.000000;0.579733;0.489392;0.520389;0.546229;0.270835;0.272222;0.214715;0.265839;0.681600;0.796800;1.044800;1.156800;0.116800;0.156800;0.740800;0.246400;6
3.000000;10.000000;0.532721;0.532772;0.424184;0.609960;0.209298;0.291354;0.206437;0.296234;1.063082;1.080662;0.921406;0.879007;0.100000;0.358842;0.493278;1.989659;6
3.000000;9.000000;0.526562;0.526931;0.507441;0.491322;0.264567;0.246490;0.246014;0.263403;1.609120;0.781759;0.726384;0.804560;0.543974;0.276873;0.970684;0.100000;6
3.000000;10.000000;0.539499;0.508540;0.501340;0.521473;0.236672;0.267124;0.260897;0.249053;1.068812;0.877913;0.990011;1.035516;0.100000;1.035516;0.902331;0.100000;6
3.000000;10.000000;0.640931;1.000000;0.555071;1.000000;0.280370;0.325681;0.254389;0.309520;1.336024;1.208880;0.717457;0.619576;0.394551;0.307770;0.371342;1.433905;9
6.000000;10.000000;0.544637;0.557497;0.581181;0.427448;0.287918;0.210675;0.295411;0.228093;0.959617;0.980871;1.009564;0.906482;1.570670;1.181722;0.100000;0.100000;6
3.000000;3.000000;0.509496;0.492499;0.492798;0.505592;0.257865;0.264146;0.242463;0.255469;1.285714;0.714286;0.714286;0.571429;0.714286;0.714286;0.857143;0.857143;6
3.000000;10.000000;0.471661;0.597842;0.569184;0.481963;0.274488;0.164496;0.285516;0.291631;1.249071;0.878563;0.484511;1.313507;1.055762;1.381660;0.335812;0.690211;6
3.000000;8.000000;0.452794;0.677443;0.487536;0.608434;0.179520;0.241468;0.267314;0.346500;0.100000;0.100000;0.200000;3.205263;1.131579;0.121053;0.152632;2.347368;6
3.000000;10.000000;0.498372;1.000000;0.674659;1.000000;0.259135;0.214105;0.399923;0.309076;0.845024;1.048940;1.066884;1.006525;1.929853;0.414356;0.119086;0.202284;9
3.000000;10.000000;0.758014;1.000000;0.789358;1.000000;0.378344;0.293084;0.358459;0.310849;1.007078;1.191102;0.947422;0.677452;0.822042;1.201213;0.747219;0.249747;12
3.000000;7.000000;0.572460;0.479539;0.522105;0.521999;0.273848;0.291602;0.238592;0.214016;0.958763;0.515464;0.587629;0.226804;1.195876;1.134021;0.742268;0.659794;6
3.000000;8.000000;0.520788;0.549061;0.541933;0.521129;0.270527;0.222430;0.258495;0.257390;0.664179;0.708955;0.462687;0.985075;1.052239;1.029851;0.798507;1.089552;6
3.000000;6.000000;0.519474;0.551957;0.543033;0.495158;0.239496;0.243807;0.261267;0.271369;0.115385;0.115385;0.173077;1.115385;1.173077;0.673077;0.846154;1.057692;6
3.000000;11.000000;0.491775;0.570462;0.443065;0.614347;0.163954;0.294252;0.246517;0.298501;0.100000;0.546225;1.228814;1.615562;0.100000;0.208783;1.168721;1.807396;6
3.000000;10.000000;0.606248;1.000000;0.492251;1.000000;0.271693;0.301012;0.221000;0.371739;0.133956;0.211838;0.323988;1.730530;0.333333;0.272586;0.612150;2.643302;9
3.000000;12.000000;0.515451;0.606944;0.527592;0.584128;0.186256;0.287600;0.293690;0.253344;0.193521;0.606991;0.831628;0.823529;0.141091;0.583546;1.054561;0.904518;6
3.000000;10.000000;0.543489;0.513248;0.521863;0.524999;0.260896;0.267090;0.241317;0.237453;0.508571;0.817143;0.291429;0.377143;0.592000;0.771429;1.084571;1.468571;6
3.000000;10.000000;0.574398;0.548258;0.625610;0.501993;0.290584;0.214752;0.276301;0.240773;2.620053;0.176781;0.484169;0.562005;2.055409;0.352243;0.100000;0.100000;6
3.000000;8.000000;0.566869;0.546207;0.564012;0.535457;0.240334;0.283052;0.297781;0.214908;0.231707;0.792683;0.849594;1.150406;0.341463;1.182927;1.056911;1.089431;6
3.000000;12.000000;0.651426;1.000000;0.646939;1.000000;0.325188;0.293948;0.291842;0.304835;0.980952;0.956667;0.341905;0.160000;1.212857;1.057619;0.286190;0.351905;9
5.000000;9.000000;0.411557;0.604695;0.433255;0.631252;0.166198;0.253097;0.230213;0.361267;0.100000;0.118110;1.287402;2.165354;0.100000;0.100000;1.291339;2.226378;6
3.000000;12.000000;0.594782;0.500932;0.634381;0.412886;0.331726;0.210777;0.286340;0.187946;0.906412;0.914377;0.946635;1.008761;0.577857;1.216647;0.214656;0.100358;6
3.000000;11.000000;0.509218;0.556753;0.490098;0.556100;0.227802;0.260135;0.258520;0.256221;0.970389;0.879865;0.881557;0.994078;1.275804;0.879019;0.376481;1.246193;6
3.000000;10.000000;0.520234;0.532507;0.558984;0.503944;0.267489;0.248238;0.257276;0.242065;2.235106;1.200000;0.100000;0.308511;2.672340;0.100000;0.100000;0.441489;6
3.000000;12.000000;0.595843;1.000000;0.625631;1.000000;0.243412;0.332508;0.370071;0.253654;0.521934;0.916741;1.177708;1.377350;0.396150;0.558639;1.226052;0.171889;9
3.000000;10.000000;0.526044;0.521759;0.471805;0.583665;0.229919;0.257383;0.227722;0.292426;0.510569;0.575610;0.773984;1.559350;0.489431;0.226016;1.097561;1.936585;6
3.000000;10.000000;0.568149;0.529666;0.562227;0.498534;0.288299;0.231881;0.252494;0.252927;1.368613;1.147810;0.534672;0.485401;1.698905;0.286496;0.364964;0.104015;6
4.000000;11.000000;0.532121;0.484613;0.564002;0.461004;0.274692;0.241532;0.276933;0.225798;1.154589;1.128502;1.052174;0.630918;0.628986;1.145894;1.370048;0.218357;6
3.000000;9.000000;0.499364;0.572328;0.556238;0.484649;0.243277;0.243901;0.295772;0.233739;0.676529;0.804734;1.366864;1.132150;0.358974;0.497041;0.264300;0.143984;6
3.000000;10.000000;0.650776;1.000000;0.646403;1.000000;0.333840;0.295073;0.299891;0.254748;0.888166;0.751625;1.136541;1.152146;0.785436;1.474642;0.671001;0.560468;9
3.000000;12.000000;0.702361;1.000000;0.702418;1.000000;0.278736;0.346667;0.371282;0.340755;0.983320;0.934500;0.670057;0.969081;0.276648;0.940195;0.816111;0.278275;12
3.000000;8.000000;0.545200;0.506453;0.499048;0.528011;0.245041;0.275286;0.235004;0.249362;1.595588;0.669118;0.661765;0.750000;0.132353;0.911765;1.058824;0.102941;6
3.000000;11.000000;0.502139;0.531791;0.537384;0.491214;0.247698;0.233464;0.262602;0.259419;0.975022;1.040143;0.893845;1.080285;0.100000;0.699376;0.696699;0.100000;6
3.000000;8.000000;0.509566;0.527384;0.518479;0.512670;0.265232;0.256933;0.246848;0.248872;0.754717;0.905660;1.383648;0.886792;0.471698;0.408805;0.257862;0.100000;6
3.000000;11.000000;0.554432;0.567578;0.468437;0.598927;0.230781;0.266404;0.207594;0.303206;1.011653;1.091770;0.993445;0.883467;0.100000;0.886380;0.410051;1.029133;6
3.000000;10.000000;0.594919;1.000000;0.487650;0.676455;0.230429;0.326140;0.234574;0.339254;0.841420;0.880473;1.128994;1.134911;0.230769;0.100000;0.960947;1.938462;9
3.000000;10.000000;0.593904;0.494433;0.545256;0.505842;0.286467;0.272281;0.243212;0.209812;0.970414;0.980769;0.909763;1.047337;1.423077;0.347633;0.100000;0.355030;6
3.000000;11.000000;0.572970;0.566499;0.568179;0.597526;0.245850;0.250714;0.218031;0.300678;0.926016;0.865854;0.986992;1.121138;0.291870;1.146341;1.030894;0.327642;6
3.000000;10.000000;0.497608;0.582780;0.516466;0.502723;0.241995;0.230357;0.242084;0.282827;0.937566;0.792593;0.835979;1.373545;1.125926;0.338624;0.100000;1.017989;6
3.000000;10.000000;0.557105;0.552776;0.560493;0.552193;0.237415;0.270534;0.284263;0.239393;1.150924;1.185832;0.690965;0.898357;1.610883;0.414784;0.483573;1.156057;6
3.000000;11.000000;0.665606;1.000000;0.548205;1.000000;0.280694;0.317786;0.263573;0.356301;0.790941;0.884146;1.148084;1.021777;0.878920;0.303136;1.155923;0.804007;9
3.000000;8.000000;0.461958;0.618692;0.570257;0.490461;0.226240;0.212556;0.305330;0.265593;0.525253;0.580808;0.959596;0.520202;1.575758;1.060606;0.398990;0.398990;6
3.000000;11.000000;0.540032;0.530952;0.514551;0.537423;0.240769;0.249282;0.246344;0.265346;0.996016;1.026295;0.993626;0.942629;0.100000;1.069323;0.469323;0.312351;6
3.000000;11.000000;0.546484;0.546132;0.515994;0.582325;0.212324;0.274729;0.251014;0.261419;1.248957;1.067455;0.563282;1.092490;0.985396;1.151599;0.683588;0.924200;6
3.000000;11.000000;0.602743;0.511553;0.605285;0.495752;0.297117;0.261961;0.266728;0.189003;1.000732;1.232626;0.754206;0.100000;1.158010;0.828822;0.794440;0.100000;6
3.000000;11.000000;0.951030;1.000000;0.672552;1.000000;0.386415;0.469536;1.000000;1.000000;0.813511;1.090390;1.119886;0.956232;0.200761;1.098002;1.230257;1.269267;12
3.000000;12.000000;0.559336;0.515213;0.597027;0.526564;0.288604;0.251025;0.269729;0.205889;0.751697;1.150824;1.029098;0.920466;0.318138;0.640640;0.738118;0.448109;6
3.000000;10.000000;0.560716;0.497424;0.487194;0.575709;0.233260;0.284428;0.222144;0.257216;0.647491;1.718482;1.179927;0.419829;0.241126;0.124847;0.100000;3.364749;6
3.000000;10.000000;0.632589;1.000000;0.535856;0.541633;0.257582;0.237544;0.249807;0.260642;2.197227;0.768875;0.457627;0.545455;1.804314;0.114022;0.100000;1.567026;6
3.000000;8.000000;0.507912;0.522454;0.534411;0.516942;0.245794;0.253798;0.265558;0.231531;0.969298;0.706140;0.627193;1.526316;0.960526;0.714912;0.934211;0.385965;6
3.000000;12.000000;0.687580;1.000000;0.669653;1.000000;0.368386;0.292917;0.299115;0.272164;1.458256;1.157699;0.723562;0.537106;0.773191;0.487941;0.100000;0.390538;9
3.000000;10.000000;0.546045;0.537709;0.563599;0.508491;0.254990;0.242206;0.281160;0.224801;0.841160;0.686464;1.118785;1.240332;1.842541;0.824586;0.284530;0.348066;6
3.000000;9.000000;0.570982;0.524762;0.554741;0.515472;0.269233;0.254594;0.254569;0.249641;0.921833;0.727763;0.935310;0.204852;0.479784;0.803235;0.932615;0.687332;6
3.000000;10.000000;0.582533;0.511732;0.584551;0.507185;0.297350;0.245123;0.249100;0.234134;1.058599;1.091720;0.843312;0.621656;1.636943;0.459873;0.193631;0.126115;6
3.000000;9.000000;0.494342;0.576357;0.567223;0.498531;0.249008;0.233664;0.288069;0.260576;0.248485;0.360606;1.012121;1.681818;0.784849;0.790909;0.448485;0.100000;6
3.000000;10.000000;0.687853;1.000000;0.635153;1.000000;0.337933;0.302304;0.288135;0.260762;0.645497;1.102771;1.340647;0.837182;1.167436;0.226328;0.323326;0.381062;9
3.000000;9.000000;0.519970;0.574365;0.498578;0.555979;0.243965;0.240685;0.244487;0.281749;0.723861;0.603217;0.898123;1.742627;0.206434;0.316354;0.100000;2.705094;6
3.000000;9.000000;0.570363;0.482370;0.580894;0.474417;0.290164;0.231401;0.259910;0.231229;0.642570;0.785141;1.240964;1.281124;0.586345;0.656627;1.080321;0.321285;6
3.000000;10.000000;0.559314;0.543346;0.592544;0.481388;0.261816;0.257686;0.298572;0.227456;0.781938;1.061674;0.904185;1.182819;1.168502;0.174009;0.192731;0.121145;6
3.000000;8.000000;0.505276;0.568334;0.505461;0.575927;0.259469;0.229572;0.216332;0.298984;1.678392;0.105528;0.447236;0.929648;0.834171;1.155779;0.879397;0.894472;6
3.000000;11.000000;1.000000;1.000000;0.769346;1.000000;0.469023;0.432904;1.000000;1.000000;1.415094;0.896576;0.732355;0.881202;0.832984;0.401817;0.777079;0.206848;12
3.000000;12.000000;0.536729;0.507805;0.522056;0.531116;0.267863;0.256043;0.233156;0.246190;0.651275;0.332861;0.100000;0.100000;0.542210;0.684136;1.150992;1.428612;6
3.000000;13.000000;0.460833;0.608301;0.526261;0.522615;0.237657;0.210222;0.278055;0.293588;0.100000;0.109945;0.931113;0.760949;1.263002;1.144161;0.683622;0.164918;6
3.000000;10.000000;0.584326;0.530547;0.477522;0.615769;0.260516;0.292074;0.199486;0.289709;0.120543;1.088285;0.531409;0.285229;0.507640;0.672326;0.847199;1.609508;6
3.000000;10.000000;0.587752;0.487167;0.510951;0.553865;0.240302;0.300278;0.224943;0.239726;1.419087;0.495851;0.478216;1.022822;0.676349;0.565353;0.784232;1.770747;6
3.000000;12.000000;0.631106;1.000000;0.587208;1.000000;0.303797;0.299380;0.258385;0.355058;0.738569;0.904676;0.214673;0.132524;0.351847;0.762077;1.046500;1.330664;9
3.000000;8.000000;0.502415;0.547480;0.508441;0.566369;0.222924;0.271299;0.258405;0.255734;1.272727;0.212121;0.446970;0.143939;0.606061;0.287879;0.409091;2.545455;6
3.000000;9.000000;0.563109;0.515260;0.457677;0.617212;0.236187;0.290993;0.213628;0.275622;1.407332;0.437882;0.680244;0.262729;0.778004;0.199593;0.317719;1.647658;6
3.000000;8.000000;0.565110;0.526857;0.536223;0.533287;0.261386;0.271132;0.253703;0.237129;0.479508;0.655738;1.065574;1.077869;0.311475;0.889344;0.627049;0.983607;6
3.000000;6.000000;0.563745;0.506228;0.549846;0.535732;0.254872;0.276592;0.264899;0.235470;1.737705;0.524590;0.229508;0.327869;0.557377;0.459016;0.950820;1.459016;6
3.000000;8.000000;0.640250;1.000000;0.615832;1.000000;0.282463;0.338002;0.325146;0.253968;1.459677;0.580645;0.504032;0.895161;0.580645;0.959677;0.616935;1.629032;9
3.000000;5.000000;0.549714;0.517579;0.533403;0.500352;0.262182;0.262358;0.253116;0.244772;0.764706;0.705882;0.588235;0.411765;1.000000;1.176471;0.705882;0.705882;6
3.000000;10.000000;0.542641;0.563346;0.527071;0.578291;0.252803;0.268821;0.250551;0.270680;0.100000;1.409346;1.170093;0.558878;0.100000;0.921495;0.895327;0.928972;6
3.000000;6.000000;0.532589;0.514059;0.534812;0.507406;0.253094;0.252477;0.253008;0.242436;0.851064;0.765957;1.085106;0.489362;1.000000;0.893617;1.085106;0.510638;6
3.000000;5.000000;0.512810;0.559860;0.556158;0.524105;0.241818;0.245563;0.272628;0.270946;0.944444;0.944444;0.888889;0.944444;1.222222;0.722222;0.444444;0.666667;6
3.000000;8.000000;0.640528;1.000000;0.574456;1.000000;0.256086;0.372133;0.302746;0.246549;1.502488;2.154229;0.174129;0.144279;0.218905;0.228856;0.781095;1.860697;9
3.000000;8.000000;0.511316;0.597431;0.555041;0.534882;0.220861;0.275935;0.291215;0.236082;0.698198;1.175676;0.797297;1.108108;1.306306;0.234234;0.117117;1.175676;6
3.000000;8.000000;0.570087;0.535001;0.577227;0.477169;0.281583;0.246298;0.273410;0.227860;1.276243;1.436464;0.900553;0.132597;0.889503;1.337017;0.100000;0.165746;6
3.000000;11.000000;0.517924;1.000000;0.469587;1.000000;0.249005;0.258325;0.219985;0.297559;0.222311;0.327448;0.357945;0.260835;0.774478;0.969502;1.116372;1.132424;6
4.000000;10.000000;0.601683;1.000000;0.593884;1.000000;0.354383;0.224069;0.225542;0.199433;1.408271;1.509014;0.100000;0.100000;1.581124;0.971368;0.326617;0.100000;6
2.000000;8.000000;0.561582;1.000000;0.571604;0.425538;0.339644;0.220022;0.252609;0.225786;1.061983;1.227273;1.165289;0.376033;1.429752;1.533058;0.100000;0.100000;6
2.000000;5.000000;0.508687;1.000000;0.491776;0.503990;0.236502;0.270948;0.260035;0.243232;0.941176;0.941176;0.823529;1.000000;1.176471;0.705882;0.647059;1.000000;6
2.000000;8.000000;0.513247;0.499895;0.479925;0.515160;0.229445;0.293752;0.238601;0.256888;1.178082;0.897260;0.917808;1.013699;0.100000;0.178082;0.301370;0.198630;6
1.000000;7.000000;0.504760;0.492166;0.522722;1.000000;0.257698;0.256787;0.278693;1.000000;0.679688;0.320312;0.843750;1.914062;0.312500;0.515625;0.898438;0.648438;6
3.000000;7.000000;0.486248;1.000000;0.498721;1.000000;0.218072;0.264779;0.255803;0.254575;1.344444;0.555556;0.911111;1.155556;0.500000;0.644444;0.722222;0.911111;6
1.000000;8.000000;0.486703;0.510724;0.503308;1.000000;0.239833;0.255419;0.252975;1.000000;1.130435;0.753623;0.884058;1.086957;1.500000;0.586957;0.702899;0.543478;6
5.000000;6.000000;0.487513;0.515722;0.490996;1.000000;0.232041;0.269183;0.262450;0.244975;0.891304;0.826087;1.282609;0.652174;0.543478;0.652174;0.695652;2.108696;6
6.000000;7.000000;0.506739;1.000000;0.501616;0.505232;0.232694;0.265564;0.260798;0.252692;0.487805;0.853659;1.426829;0.853659;0.841463;1.121951;0.780488;0.914634;6
6.000000;6.000000;0.504312;1.000000;0.507207;1.000000;0.256204;0.252737;0.251118;0.243760;0.481481;1.037037;0.907407;0.870370;1.000000;0.574074;0.944444;1.111111;6
0.000000;7.000000;0.507160;1.000000;0.520155;1.000000;0.251148;0.255092;0.254583;1.000000;1.400000;1.160000;0.560000;0.653333;0.613333;1.333333;0.946667;0.586667;6
0.000000;7.000000;0.532377;1.000000;0.512017;1.000000;0.274005;0.266481;0.231964;1.000000;0.929293;0.787879;1.070707;0.686869;1.454545;0.484848;0.505050;1.444444;6
6.000000;7.000000;0.508385;1.000000;0.502327;0.495694;0.245767;0.266153;0.252603;0.247147;0.990385;0.730769;0.932692;0.442308;1.269231;0.519231;0.721154;1.413462;6
5.000000;6.000000;0.517553;1.000000;0.485840;0.511157;0.251505;0.279406;0.238036;0.235501;1.265625;1.187500;0.468750;0.437500;0.687500;0.796875;1.578125;0.609375;6
1.000000;5.000000;0.506199;0.489199;0.511697;1.000000;0.252019;0.252684;0.247357;0.248492;1.350000;0.600000;0.800000;1.200000;1.250000;1.450000;0.850000;0.400000;6
5.000000;7.000000;0.534308;0.470223;0.513180;1.000000;0.271031;0.279993;0.250481;0.213413;0.442857;0.628571;0.285714;0.500000;1.000000;1.000000;1.057143;0.842857;6
3.000000;6.000000;0.536625;1.000000;0.481650;1.000000;0.257344;0.282181;0.219819;0.243569;0.666667;1.929825;0.245614;0.631579;0.543860;0.491228;1.438596;1.403509;6
7.000000;8.000000;0.491528;0.522992;0.499585;0.505960;0.258355;0.245127;0.262279;1.000000;1.076923;0.646154;1.269231;0.738462;0.692308;0.876923;0.753846;1.084615;6
6.000000;7.000000;0.503586;1.000000;0.512607;1.000000;0.256250;0.243304;0.242520;0.263755;1.051546;0.783505;1.092783;0.804124;0.979381;1.123711;0.917526;0.773196;6
3.000000;10.000000;0.590314;1.000000;0.497148;1.000000;0.281827;0.308025;0.196221;0.240186;0.949541;1.316514;0.475535;0.175841;0.214067;0.513761;0.767584;1.525994;6
3.000000;11.000000;0.466679;1.000000;0.523690;1.000000;0.246976;0.217973;0.283006;0.263443;0.301994;1.060779;1.361823;1.129155;0.660969;0.508072;0.849953;0.854701;6
3.000000;8.000000;0.488282;1.000000;0.488100;1.000000;0.229263;0.255042;0.228128;0.288897;1.298246;0.853801;0.643275;1.040936;0.561404;0.947368;1.479532;0.847953;6
3.000000;11.000000;0.481538;1.000000;0.502039;1.000000;0.250550;0.236044;0.255333;0.272634;0.955707;1.223169;0.824531;0.758092;0.182283;0.919080;0.322828;0.181431;6
3.000000;7.000000;0.541976;1.000000;0.503350;1.000000;0.267478;0.262445;0.236030;0.238827;1.565217;0.710145;0.637681;0.565217;1.565217;1.188406;0.507246;0.376812;6
1.000000;6.000000;0.509486;0.486647;0.506439;1.000000;0.272996;0.264843;0.234085;1.000000;0.701754;0.964912;1.140351;1.192982;0.508772;1.192982;1.421053;0.508772;6
3.000000;6.000000;0.487000;1.000000;0.500245;1.000000;0.237539;0.242997;0.268930;0.266497;0.423077;0.442308;0.423077;1.000000;0.250000;0.557692;1.076923;1.519231;6
3.000000;7.000000;0.483297;1.000000;0.490000;1.000000;0.234428;0.253843;0.242571;0.288826;0.630631;0.792793;1.018018;0.540541;0.675676;0.738739;0.621622;1.090090;6
7.000000;8.000000;0.493842;1.000000;0.498228;0.509205;0.262648;0.226195;0.248317;0.271135;1.243590;1.147436;0.865385;0.724359;0.602564;1.307692;0.576923;0.564103;6
3.000000;9.000000;0.552039;1.000000;0.503534;1.000000;0.229775;0.295469;0.249981;0.232514;1.859259;1.262963;0.477778;0.340741;0.174074;0.374074;2.629630;0.544444;6
5.000000;8.000000;0.521295;1.000000;0.477982;0.538076;0.246689;0.279849;0.217991;0.271040;0.807143;0.871429;0.528571;0.578571;0.892857;0.628571;1.278571;1.042857;6
6.000000;9.000000;0.495618;1.000000;0.511697;0.488014;0.246548;0.236547;0.263689;1.000000;0.659091;0.594697;1.151515;1.257576;0.401515;0.731061;1.659091;0.140152;6
1.000000;6.000000;0.492844;0.502756;0.542033;1.000000;0.253241;0.251217;0.287926;0.219580;0.796296;0.648148;0.685185;0.814815;0.462963;0.444444;1.296296;1.111111;6
0.000000;6.000000;0.527258;1.000000;0.487996;1.000000;0.256986;0.277906;0.235288;1.000000;1.476190;1.119048;0.523810;0.285714;0.547619;0.904762;0.714286;1.404762;6
2.000000;7.000000;0.505003;1.000000;0.484874;0.511186;0.242452;0.248393;0.252376;0.257604;0.454545;0.393939;1.121212;1.893939;0.757576;0.818182;0.818182;1.196970;6
3.000000;7.000000;0.485172;1.000000;0.487350;1.000000;0.239053;0.263199;0.239123;0.264772;0.425000;0.237500;0.337500;0.937500;0.275000;0.912500;1.162500;1.487500;6
1.000000;5.000000;0.477212;0.517754;0.546052;1.000000;0.273489;0.221271;0.268599;1.000000;1.647059;0.411765;0.647059;0.882353;1.529412;0.588235;0.529412;0.941176;6
1.000000;8.000000;0.449035;0.546726;0.492462;1.000000;0.219519;0.236882;0.278584;0.298706;0.262570;0.670391;0.513967;1.195531;0.279330;0.379888;0.748603;1.117318;6
4.000000;10.000000;0.542598;1.000000;0.525381;1.000000;0.270517;0.263029;0.238927;0.226187;0.100000;0.227967;0.215041;0.667450;0.341951;0.669800;1.226792;1.282021;6
1.000000;10.000000;0.527135;0.470326;0.472372;1.000000;0.248873;0.293128;0.217759;0.261894;0.155759;0.571990;0.106021;0.270942;1.456806;1.044503;0.746073;0.710733;6
5.000000;7.000000;0.494411;1.000000;0.521022;1.000000;0.269575;0.235965;0.251323;0.258373;0.737705;0.811475;1.098361;1.262295;0.549180;0.622951;1.352459;0.877049;6
2.000000;8.000000;0.527451;1.000000;0.489023;0.506031;0.253173;0.275902;0.242381;1.000000;0.633803;0.530516;0.812207;2.000000;0.126761;0.478873;0.145540;0.920188;6
2.000000;7.000000;0.477217;1.000000;0.459308;0.537149;0.221153;0.265443;0.236756;1.000000;1.313954;1.034884;0.860465;0.767442;0.151163;0.546512;0.337209;0.837209;6
