bsize; partition; subsize; time 
6; 0; 6; 0.000085
6; 6; 4; 0.000063
9; 3; 6; 0.000360
6; 2; 4; 0.000053
6; 0; 6; 0.000066
6; 0; 6; 0.000064
6; 0; 6; 0.000098
9; 3; 6; 0.000327
12; 3; 9; 0.001512
6; 0; 6; 0.000062
6; 0; 6; 0.000048
6; 0; 6; 0.000046
6; 0; 6; 0.000048
9; 3; 6; 0.000248
6; 0; 6; 0.000057
6; 6; 4; 0.000095
6; 0; 6; 0.000083
6; 4; 5; 0.000087
9; 3; 6; 0.000370
6; 0; 6; 0.000092
6; 2; 4; 0.000085
6; 0; 6; 0.000084
6; 0; 6; 0.000043
9; 3; 6; 0.000351
9; 8; 19; 0.000145
12; 3; 9; 0.001151
6; 2; 4; 0.000046
6; 2; 4; 0.000074
3; 1; 2; 0.000023
3; 0; 3; 0.000012
3; 2; 1; 0.000029
3; 1; 2; 0.000024
6; 3; 3; 0.000132
6; 2; 4; 0.000098
9; 3; 6; 0.000393
9; 2; 7; 0.000164
3; 2; 1; 0.000031
3; 2; 1; 0.000031
3; 1; 2; 0.000023
3; 2; 1; 0.000029
6; 3; 3; 0.000159
6; 2; 4; 0.000072
6; 9; 16; 0.000066
6; 0; 6; 0.000046
9; 3; 6; 0.000388
6; 0; 6; 0.000037
6; 0; 6; 0.000086
6; 0; 6; 0.000021
6; 2; 4; 0.000052
9; 3; 6; 0.000243
12; 3; 9; 0.001223
9; 6; 7; 0.000269
9; 9; 18; 0.000338
6; 0; 6; 0.000023
6; 0; 6; 0.000107
6; 0; 6; 0.000085
6; 0; 6; 0.000098
9; 3; 6; 0.000362
6; 2; 4; 0.000111
6; 0; 6; 0.000109
6; 0; 6; 0.000084
6; 2; 4; 0.000083
9; 3; 6; 0.000437
12; 3; 9; 0.001448
15; 3; 12; 0.005369
6; 1; 5; 0.000109
6; 0; 6; 0.000094
6; 5; 5; 0.000062
6; 1; 5; 0.000045
9; 3; 6; 0.000357
6; 0; 6; 0.000089
6; 0; 6; 0.000084
6; 0; 6; 0.000053
6; 0; 6; 0.000051
9; 3; 6; 0.000321
6; 4; 5; 0.000056
6; 0; 6; 0.000073
6; 1; 5; 0.000045
6; 2; 4; 0.000078
9; 3; 6; 0.000301
9; 7; 7; 0.000206
12; 3; 9; 0.001216
6; 0; 6; 0.000035
6; 0; 6; 0.000063
6; 0; 6; 0.000083
6; 2; 4; 0.000064
9; 3; 6; 0.000292
6; 2; 4; 0.000060
6; 1; 5; 0.000079
6; 0; 6; 0.000025
6; 0; 6; 0.000087
9; 3; 6; 0.000299
9; 4; 8; 0.000271
9; 0; 9; 0.000314
12; 3; 9; 0.001220
6; 0; 6; 0.000097
6; 0; 6; 0.000043
6; 0; 6; 0.000072
6; 9; 16; 0.000046
9; 3; 6; 0.000305
9; 5; 8; 0.000165
6; 0; 6; 0.000098
6; 9; 16; 0.000062
6; 0; 6; 0.000078
6; 2; 4; 0.000095
9; 3; 6; 0.000385
6; 0; 6; 0.000052
6; 0; 6; 0.000050
6; 0; 6; 0.000076
6; 0; 6; 0.000085
9; 3; 6; 0.000305
12; 3; 9; 0.001192
9; 1; 8; 0.000278
9; 0; 9; 0.000186
6; 1; 5; 0.000047
6; 2; 4; 0.000056
6; 0; 6; 0.000047
6; 0; 6; 0.000052
9; 3; 6; 0.000249
6; 9; 16; 0.000030
6; 0; 6; 0.000052
6; 5; 5; 0.000087
6; 2; 4; 0.000063
9; 3; 6; 0.000277
12; 3; 9; 0.001030
15; 3; 12; 0.004688
6; 1; 5; 0.000085
6; 1; 5; 0.000096
6; 0; 6; 0.000071
6; 0; 6; 0.000052
9; 3; 6; 0.000352
9; 8; 19; 0.000209
9; 1; 8; 0.000314
9; 1; 8; 0.000312
12; 3; 9; 0.001237
6; 4; 5; 0.000092
6; 8; 17; 0.000086
6; 0; 6; 0.000042
6; 8; 17; 0.000058
9; 3; 6; 0.000326
6; 2; 4; 0.000041
6; 0; 6; 0.000017
6; 1; 5; 0.000046
6; 2; 4; 0.000068
9; 3; 6; 0.000217
6; 0; 6; 0.000052
6; 0; 6; 0.000069
6; 2; 4; 0.000051
6; 1; 5; 0.000056
9; 3; 6; 0.000275
9; 6; 7; 0.000214
12; 3; 9; 0.001072
9; 1; 8; 0.000344
6; 0; 6; 0.000091
6; 0; 6; 0.000100
6; 0; 6; 0.000088
6; 0; 6; 0.000060
9; 3; 6; 0.000387
9; 5; 8; 0.000304
9; 7; 7; 0.000393
12; 3; 9; 0.001480
9; 0; 9; 0.000192
9; 7; 7; 0.000191
9; 1; 8; 0.000205
9; 1; 8; 0.000212
12; 3; 9; 0.000851
15; 3; 12; 0.004674
9; 9; 18; 0.000233
9; 2; 7; 0.000293
12; 3; 9; 0.000556
9; 1; 8; 0.000361
6; 0; 6; 0.000061
6; 0; 6; 0.000022
6; 2; 4; 0.000040
6; 0; 6; 0.000041
9; 3; 6; 0.000208
12; 3; 9; 0.000596
15; 3; 12; 0.001167
6; 4; 5; 0.000061
6; 0; 6; 0.000040
6; 0; 6; 0.000055
6; 2; 4; 0.000043
9; 3; 6; 0.000246
6; 0; 6; 0.000049
6; 2; 4; 0.000061
6; 0; 6; 0.000082
6; 0; 6; 0.000091
9; 3; 6; 0.000332
6; 0; 6; 0.000085
6; 0; 6; 0.000040
6; 0; 6; 0.000088
6; 2; 4; 0.000053
9; 3; 6; 0.000315
9; 2; 7; 0.000183
12; 3; 9; 0.001117
6; 6; 4; 0.000063
6; 0; 6; 0.000053
6; 2; 4; 0.000048
6; 0; 6; 0.000019
9; 3; 6; 0.000229
9; 7; 7; 0.000256
6; 0; 6; 0.000049
6; 2; 4; 0.000054
6; 0; 6; 0.000045
6; 0; 6; 0.000047
9; 3; 6; 0.000239
6; 1; 5; 0.000056
6; 0; 6; 0.000054
6; 0; 6; 0.000046
6; 2; 4; 0.000044
9; 3; 6; 0.000250
12; 3; 9; 0.001015
6; 1; 5; 0.000054
6; 2; 4; 0.000048
6; 2; 4; 0.000038
3; 0; 3; 0.000011
3; 0; 3; 0.000015
3; 0; 3; 0.000013
3; 0; 3; 0.000013
6; 3; 3; 0.000092
9; 3; 6; 0.000275
9; 9; 18; 0.000131
6; 2; 4; 0.000047
6; 5; 5; 0.000039
9; 3; 6; 0.000109
6; 0; 6; 0.000051
6; 0; 6; 0.000039
9; 3; 6; 0.000113
12; 3; 9; 0.000670
6; 0; 6; 0.000040
6; 0; 6; 0.000095
6; 0; 6; 0.000064
6; 0; 6; 0.000063
9; 3; 6; 0.000318
6; 0; 6; 0.000069
6; 6; 4; 0.000064
6; 0; 6; 0.000042
6; 0; 6; 0.000041
9; 3; 6; 0.000265
6; 0; 6; 0.000044
6; 0; 6; 0.000045
9; 3; 6; 0.000117
9; 1; 8; 0.000091
12; 3; 9; 0.000831
15; 3; 12; 0.003667
6; 2; 4; 0.000072
6; 2; 4; 0.000098
6; 2; 4; 0.000053
6; 0; 6; 0.000111
9; 3; 6; 0.000385
6; 0; 6; 0.000066
6; 0; 6; 0.000082
6; 6; 4; 0.000088
6; 0; 6; 0.000083
9; 3; 6; 0.000368
6; 0; 6; 0.000074
3; 0; 3; 0.000023
3; 0; 3; 0.000014
3; 0; 3; 0.000017
3; 0; 3; 0.000016
6; 3; 3; 0.000114
6; 7; 4; 0.000069
3; 2; 1; 0.000015
3; 0; 3; 0.000017
3; 0; 3; 0.000013
3; 0; 3; 0.000015
6; 3; 3; 0.000110
9; 3; 6; 0.000406
6; 7; 4; 0.000064
6; 0; 6; 0.000095
3; 0; 3; 0.000015
3; 0; 3; 0.000013
3; 0; 3; 0.000008
3; 0; 3; 0.000014
6; 3; 3; 0.000088
6; 2; 4; 0.000050
9; 3; 6; 0.000337
12; 3; 9; 0.001525
6; 0; 6; 0.000052
6; 0; 6; 0.000051
6; 0; 6; 0.000052
6; 0; 6; 0.000036
9; 3; 6; 0.000233
6; 0; 6; 0.000039
6; 0; 6; 0.000067
6; 0; 6; 0.000018
6; 4; 5; 0.000094
9; 3; 6; 0.000264
9; 0; 9; 0.000314
6; 0; 6; 0.000052
6; 9; 16; 0.000059
6; 0; 6; 0.000048
6; 0; 6; 0.000091
9; 3; 6; 0.000296
12; 3; 9; 0.001142
6; 2; 4; 0.000053
6; 9; 16; 0.000035
6; 0; 6; 0.000068
6; 2; 4; 0.000051
9; 3; 6; 0.000254
6; 1; 5; 0.000070
6; 4; 5; 0.000061
6; 2; 4; 0.000047
6; 0; 6; 0.000058
9; 3; 6; 0.000301
6; 0; 6; 0.000042
6; 0; 6; 0.000050
9; 3; 6; 0.000116
6; 0; 6; 0.000037
6; 0; 6; 0.000056
9; 3; 6; 0.000117
12; 3; 9; 0.000823
6; 2; 4; 0.000033
6; 0; 6; 0.000034
6; 0; 6; 0.000065
6; 0; 6; 0.000043
9; 3; 6; 0.000224
6; 1; 5; 0.000031
6; 4; 5; 0.000043
6; 0; 6; 0.000049
6; 0; 6; 0.000053
9; 3; 6; 0.000226
6; 0; 6; 0.000050
6; 0; 6; 0.000051
9; 3; 6; 0.000125
6; 0; 6; 0.000057
6; 0; 6; 0.000056
9; 3; 6; 0.000140
12; 3; 9; 0.000750
15; 3; 12; 0.004269
6; 6; 4; 0.000074
6; 0; 6; 0.000042
6; 4; 5; 0.000108
6; 0; 6; 0.000052
9; 3; 6; 0.000324
9; 1; 8; 0.000242
6; 2; 4; 0.000100
6; 4; 5; 0.000062
6; 1; 5; 0.000084
6; 2; 4; 0.000075
9; 3; 6; 0.000376
6; 6; 4; 0.000055
6; 0; 6; 0.000076
6; 1; 5; 0.000099
6; 2; 4; 0.000089
9; 3; 6; 0.000372
12; 3; 9; 0.001352
6; 0; 6; 0.000089
6; 0; 6; 0.000079
6; 0; 6; 0.000040
6; 2; 4; 0.000087
9; 3; 6; 0.000344
6; 0; 6; 0.000083
6; 0; 6; 0.000058
6; 2; 4; 0.000071
6; 0; 6; 0.000054
9; 3; 6; 0.000315
6; 0; 6; 0.000112
6; 0; 6; 0.000094
6; 4; 5; 0.000097
6; 0; 6; 0.000035
9; 3; 6; 0.000386
6; 2; 4; 0.000049
6; 0; 6; 0.000051
6; 0; 6; 0.000052
6; 0; 6; 0.000052
9; 3; 6; 0.000245
12; 3; 9; 0.001318
6; 4; 5; 0.000093
6; 4; 5; 0.000084
3; 0; 3; 0.000025
3; 0; 3; 0.000021
3; 0; 3; 0.000015
3; 2; 1; 0.000028
6; 3; 3; 0.000135
6; 5; 5; 0.000067
9; 3; 6; 0.000428
6; 0; 6; 0.000072
6; 0; 6; 0.000086
6; 0; 6; 0.000083
6; 0; 6; 0.000052
9; 3; 6; 0.000339
6; 0; 6; 0.000078
6; 0; 6; 0.000074
9; 3; 6; 0.000180
6; 7; 4; 0.000082
6; 0; 6; 0.000086
9; 3; 6; 0.000196
12; 3; 9; 0.001180
6; 2; 4; 0.000062
6; 2; 4; 0.000086
6; 0; 6; 0.000055
6; 2; 4; 0.000052
9; 3; 6; 0.000303
9; 0; 9; 0.000190
6; 0; 6; 0.000063
6; 0; 6; 0.000043
9; 3; 6; 0.000133
6; 0; 6; 0.000054
6; 2; 4; 0.000052
9; 3; 6; 0.000132
12; 3; 9; 0.000796
15; 3; 12; 0.004680
6; 1; 5; 0.000073
6; 0; 6; 0.000096
6; 6; 4; 0.000063
3; 0; 3; 0.000028
3; 0; 3; 0.000015
3; 0; 3; 0.000039
3; 2; 1; 0.000020
6; 3; 3; 0.000143
9; 3; 6; 0.000422
6; 0; 6; 0.000055
6; 9; 16; 0.000056
6; 0; 6; 0.000055
6; 9; 16; 0.000050
9; 3; 6; 0.000261
12; 3; 9; 0.000700
9; 9; 18; 0.000277
6; 2; 4; 0.000044
6; 2; 4; 0.000048
9; 3; 6; 0.000117
12; 3; 9; 0.000419
15; 3; 12; 0.001136
9; 0; 9; 0.000284
6; 0; 6; 0.000034
6; 5; 5; 0.000075
6; 2; 4; 0.000067
6; 0; 6; 0.000046
9; 3; 6; 0.000267
9; 9; 18; 0.000138
9; 0; 9; 0.000109
12; 3; 9; 0.000852
9; 4; 8; 0.000179
6; 0; 6; 0.000077
6; 1; 5; 0.000052
6; 0; 6; 0.000050
6; 2; 4; 0.000052
9; 3; 6; 0.000274
9; 0; 9; 0.000175
9; 0; 9; 0.000174
12; 3; 9; 0.000841
9; 2; 7; 0.000218
9; 0; 9; 0.000194
6; 0; 6; 0.000062
6; 0; 6; 0.000070
6; 2; 4; 0.000040
6; 0; 6; 0.000048
9; 3; 6; 0.000263
9; 2; 7; 0.000147
12; 3; 9; 0.000864
9; 0; 9; 0.000171
9; 0; 9; 0.000177
9; 0; 9; 0.000172
9; 1; 8; 0.000142
12; 3; 9; 0.000708
15; 3; 12; 0.003291
9; 2; 7; 0.000176
9; 0; 9; 0.000091
6; 2; 4; 0.000049
6; 0; 6; 0.000062
6; 0; 6; 0.000041
6; 2; 4; 0.000050
9; 3; 6; 0.000244
9; 1; 8; 0.000109
12; 3; 9; 0.000657
9; 9; 18; 0.000119
9; 1; 8; 0.000088
9; 9; 18; 0.000091
9; 0; 9; 0.000170
12; 3; 9; 0.000508
6; 0; 6; 0.000048
6; 9; 16; 0.000046
6; 0; 6; 0.000041
3; 0; 3; 0.000020
3; 0; 3; 0.000017
3; 2; 1; 0.000023
3; 1; 2; 0.000025
6; 3; 3; 0.000125
9; 3; 6; 0.000298
9; 2; 7; 0.000098
6; 1; 5; 0.000037
6; 2; 4; 0.000060
6; 0; 6; 0.000076
6; 1; 5; 0.000050
9; 3; 6; 0.000269
9; 7; 7; 0.000185
12; 3; 9; 0.000889
9; 0; 9; 0.000022
9; 0; 9; 0.000185
6; 0; 6; 0.000017
6; 0; 6; 0.000047
6; 0; 6; 0.000010
6; 0; 6; 0.000049
9; 3; 6; 0.000164
6; 0; 6; 0.000048
6; 0; 6; 0.000048
6; 0; 6; 0.000057
6; 0; 6; 0.000023
9; 3; 6; 0.000214
12; 3; 9; 0.000616
15; 3; 12; 0.002697
9; 0; 9; 0.000175
9; 0; 9; 0.000118
9; 0; 9; 0.000176
9; 0; 9; 0.000174
12; 3; 9; 0.000685
6; 0; 6; 0.000036
6; 0; 6; 0.000052
6; 0; 6; 0.000050
6; 0; 6; 0.000052
9; 3; 6; 0.000229
6; 1; 5; 0.000074
6; 0; 6; 0.000035
6; 2; 4; 0.000078
6; 0; 6; 0.000052
9; 3; 6; 0.000283
6; 0; 6; 0.000049
6; 0; 6; 0.000049
6; 0; 6; 0.000048
6; 0; 6; 0.000048
9; 3; 6; 0.000232
6; 0; 6; 0.000065
6; 0; 6; 0.000048
6; 2; 4; 0.000043
6; 0; 6; 0.000047
9; 3; 6; 0.000244
12; 3; 9; 0.001013
9; 0; 9; 0.000175
9; 2; 7; 0.000159
9; 0; 9; 0.000186
9; 0; 9; 0.000175
12; 3; 9; 0.000735
9; 6; 7; 0.000207
9; 2; 7; 0.000127
9; 1; 8; 0.000202
9; 0; 9; 0.000181
12; 3; 9; 0.000760
15; 3; 12; 0.003218
12; 2; 10; 0.000294
9; 2; 7; 0.000161
6; 0; 6; 0.000051
6; 0; 6; 0.000040
6; 0; 6; 0.000044
6; 2; 4; 0.000038
9; 3; 6; 0.000213
12; 3; 9; 0.000394
15; 3; 12; 0.000706
6; 0; 6; 0.000051
6; 0; 6; 0.000049
6; 1; 5; 0.000057
6; 0; 6; 0.000050
9; 3; 6; 0.000248
9; 0; 9; 0.000173
9; 2; 7; 0.000235
9; 5; 8; 0.000187
12; 3; 9; 0.000887
6; 0; 6; 0.000040
6; 2; 4; 0.000080
6; 0; 6; 0.000038
6; 7; 4; 0.000074
9; 3; 6; 0.000277
9; 2; 7; 0.000204
6; 0; 6; 0.000037
6; 0; 6; 0.000038
6; 2; 4; 0.000053
6; 0; 6; 0.000010
9; 3; 6; 0.000181
9; 1; 8; 0.000223
12; 3; 9; 0.000922
6; 0; 6; 0.000050
6; 2; 4; 0.000056
6; 0; 6; 0.000048
6; 2; 4; 0.000044
9; 3; 6; 0.000239
9; 2; 7; 0.000235
6; 0; 6; 0.000059
6; 2; 4; 0.000078
9; 3; 6; 0.000162
6; 0; 6; 0.000036
6; 2; 4; 0.000049
9; 3; 6; 0.000109
12; 3; 9; 0.000779
6; 0; 6; 0.000072
6; 0; 6; 0.000067
6; 2; 4; 0.000035
6; 2; 4; 0.000044
9; 3; 6; 0.000272
6; 0; 6; 0.000025
6; 0; 6; 0.000067
6; 2; 4; 0.000044
6; 2; 4; 0.000063
9; 3; 6; 0.000244
6; 0; 6; 0.000060
6; 7; 4; 0.000081
9; 3; 6; 0.000165
6; 1; 5; 0.000030
6; 0; 6; 0.000055
9; 3; 6; 0.000109
12; 3; 9; 0.000819
15; 3; 12; 0.003436
6; 0; 6; 0.000066
6; 2; 4; 0.000068
6; 0; 6; 0.000049
6; 2; 4; 0.000096
9; 3; 6; 0.000336
6; 0; 6; 0.000014
6; 0; 6; 0.000021
6; 2; 4; 0.000035
6; 2; 4; 0.000025
9; 3; 6; 0.000150
6; 0; 6; 0.000050
6; 2; 4; 0.000061
6; 1; 5; 0.000046
6; 0; 6; 0.000065
9; 3; 6; 0.000271
6; 2; 4; 0.000072
6; 0; 6; 0.000050
6; 7; 4; 0.000080
6; 1; 5; 0.000050
9; 3; 6; 0.000301
12; 3; 9; 0.001089
9; 1; 8; 0.000212
6; 0; 6; 0.000057
6; 5; 5; 0.000068
6; 0; 6; 0.000068
6; 2; 4; 0.000065
9; 3; 6; 0.000302
6; 0; 6; 0.000046
6; 0; 6; 0.000035
6; 0; 6; 0.000036
6; 0; 6; 0.000059
9; 3; 6; 0.000216
6; 0; 6; 0.000037
6; 9; 16; 0.000028
6; 0; 6; 0.000042
6; 1; 5; 0.000020
9; 3; 6; 0.000168
12; 3; 9; 0.000942
9; 4; 8; 0.000144
6; 2; 4; 0.000036
6; 0; 6; 0.000040
6; 0; 6; 0.000022
6; 0; 6; 0.000051
9; 3; 6; 0.000193
9; 1; 8; 0.000059
9; 1; 8; 0.000141
12; 3; 9; 0.000576
6; 2; 4; 0.000026
6; 6; 4; 0.000048
6; 1; 5; 0.000022
6; 0; 6; 0.000051
9; 3; 6; 0.000192
6; 2; 4; 0.000050
6; 0; 6; 0.000090
6; 2; 4; 0.000043
6; 2; 4; 0.000045
9; 3; 6; 0.000272
6; 4; 5; 0.000071
6; 0; 6; 0.000069
9; 3; 6; 0.000167
6; 0; 6; 0.000054
6; 0; 6; 0.000057
9; 3; 6; 0.000137
12; 3; 9; 0.000793
15; 3; 12; 0.003429
6; 0; 6; 0.000050
6; 0; 6; 0.000049
6; 1; 5; 0.000067
6; 1; 5; 0.000029
9; 3; 6; 0.000237
9; 1; 8; 0.000197
6; 2; 4; 0.000048
6; 0; 6; 0.000049
6; 0; 6; 0.000058
6; 0; 6; 0.000081
9; 3; 6; 0.000280
9; 1; 8; 0.000256
12; 3; 9; 0.001004
9; 0; 9; 0.000141
9; 0; 9; 0.000155
9; 2; 7; 0.000133
9; 1; 8; 0.000195
12; 3; 9; 0.000683
6; 2; 4; 0.000047
6; 0; 6; 0.000053
6; 0; 6; 0.000051
6; 0; 6; 0.000056
9; 3; 6; 0.000248
9; 0; 9; 0.000163
6; 9; 16; 0.000060
6; 0; 6; 0.000060
9; 3; 6; 0.000143
9; 1; 8; 0.000092
12; 3; 9; 0.000680
9; 0; 9; 0.000143
9; 0; 9; 0.000141
9; 1; 8; 0.000089
9; 1; 8; 0.000087
12; 3; 9; 0.000500
15; 3; 12; 0.002896
9; 1; 8; 0.000211
9; 0; 9; 0.000178
12; 3; 9; 0.000412
12; 2; 10; 0.000348
15; 3; 12; 0.000778
6; 0; 6; 0.000054
6; 0; 6; 0.000049
6; 0; 6; 0.000058
6; 0; 6; 0.000043
9; 3; 6; 0.000252
6; 0; 6; 0.000047
6; 0; 6; 0.000030
6; 0; 6; 0.000041
6; 0; 6; 0.000029
9; 3; 6; 0.000185
9; 0; 9; 0.000187
9; 0; 9; 0.000062
12; 3; 9; 0.000719
9; 1; 8; 0.000097
9; 0; 9; 0.000180
9; 0; 9; 0.000206
9; 0; 9; 0.000194
12; 3; 9; 0.000723
6; 0; 6; 0.000050
6; 0; 6; 0.000054
6; 0; 6; 0.000058
6; 0; 6; 0.000021
9; 3; 6; 0.000223
9; 0; 9; 0.000161
6; 0; 6; 0.000058
6; 0; 6; 0.000031
6; 0; 6; 0.000049
6; 0; 6; 0.000041
9; 3; 6; 0.000219
9; 1; 8; 0.000162
12; 3; 9; 0.000800
9; 1; 8; 0.000170
9; 1; 8; 0.000233
9; 6; 7; 0.000202
6; 0; 6; 0.000087
6; 0; 6; 0.000038
6; 0; 6; 0.000048
6; 0; 6; 0.000048
9; 3; 6; 0.000265
12; 3; 9; 0.000914
15; 3; 12; 0.003185
9; 2; 7; 0.000175
9; 0; 9; 0.000039
6; 0; 6; 0.000053
6; 0; 6; 0.000057
6; 0; 6; 0.000049
6; 2; 4; 0.000060
9; 3; 6; 0.000263
9; 0; 9; 0.000104
12; 3; 9; 0.000620
9; 0; 9; 0.000063
9; 1; 8; 0.000146
9; 0; 9; 0.000065
9; 0; 9; 0.000101
12; 3; 9; 0.000418
9; 5; 8; 0.000329
9; 1; 8; 0.000331
6; 0; 6; 0.000048
6; 2; 4; 0.000043
6; 1; 5; 0.000061
6; 2; 4; 0.000025
9; 3; 6; 0.000226
9; 0; 9; 0.000233
12; 3; 9; 0.001165
9; 1; 8; 0.000120
9; 0; 9; 0.000181
9; 0; 9; 0.000160
9; 5; 8; 0.000135
12; 3; 9; 0.000644
15; 3; 12; 0.002873
12; 0; 12; 0.000330
9; 0; 9; 0.000116
6; 5; 5; 0.000054
6; 0; 6; 0.000051
6; 0; 6; 0.000086
6; 0; 6; 0.000060
9; 3; 6; 0.000293
9; 0; 9; 0.000087
9; 2; 7; 0.000167
12; 3; 9; 0.000699
12; 1; 11; 0.000560
12; 0; 12; 0.000693
15; 3; 12; 0.002321
12; 2; 10; 0.000263
6; 0; 6; 0.000043
6; 0; 6; 0.000044
6; 0; 6; 0.000051
6; 0; 6; 0.000044
9; 3; 6; 0.000217
9; 0; 9; 0.000064
12; 3; 9; 0.000299
15; 3; 12; 0.000582
9; 2; 7; 0.000179
6; 0; 6; 0.000040
6; 0; 6; 0.000028
6; 0; 6; 0.000026
6; 0; 6; 0.000026
9; 3; 6; 0.000165
9; 2; 7; 0.000225
6; 0; 6; 0.000019
6; 1; 5; 0.000027
6; 0; 6; 0.000041
6; 1; 5; 0.000048
9; 3; 6; 0.000178
12; 3; 9; 0.000788
6; 0; 6; 0.000042
6; 0; 6; 0.000039
6; 0; 6; 0.000050
6; 0; 6; 0.000037
9; 3; 6; 0.000207
9; 2; 7; 0.000235
3; 0; 3; 0.000020
3; 0; 3; 0.000019
3; 2; 1; 0.000021
3; 0; 3; 0.000019
6; 3; 3; 0.000120
6; 0; 6; 0.000081
6; 2; 4; 0.000041
6; 0; 6; 0.000084
9; 3; 6; 0.000370
9; 1; 8; 0.000296
12; 3; 9; 0.001149
6; 0; 6; 0.000024
6; 0; 6; 0.000014
6; 0; 6; 0.000037
6; 0; 6; 0.000019
9; 3; 6; 0.000135
9; 1; 8; 0.000135
6; 0; 6; 0.000042
6; 0; 6; 0.000074
9; 3; 6; 0.000140
6; 0; 6; 0.000039
6; 4; 5; 0.000053
9; 3; 6; 0.000116
12; 3; 9; 0.000560
9; 0; 9; 0.000316
9; 5; 8; 0.000262
6; 0; 6; 0.000066
6; 0; 6; 0.000049
9; 3; 6; 0.000141
6; 0; 6; 0.000038
6; 0; 6; 0.000067
9; 3; 6; 0.000130
12; 3; 9; 0.000892
15; 3; 12; 0.003419
6; 0; 6; 0.000062
6; 0; 6; 0.000028
6; 0; 6; 0.000043
6; 2; 4; 0.000060
9; 3; 6; 0.000241
6; 0; 6; 0.000022
6; 0; 6; 0.000079
6; 0; 6; 0.000056
6; 0; 6; 0.000050
9; 3; 6; 0.000261
9; 7; 7; 0.000233
6; 0; 6; 0.000066
6; 2; 4; 0.000037
6; 0; 6; 0.000081
6; 6; 4; 0.000055
9; 3; 6; 0.000288
12; 3; 9; 0.001059
6; 0; 6; 0.000042
6; 0; 6; 0.000042
6; 0; 6; 0.000038
6; 0; 6; 0.000080
9; 3; 6; 0.000248
9; 2; 7; 0.000065
9; 0; 9; 0.000172
9; 0; 9; 0.000243
12; 3; 9; 0.000771
9; 0; 9; 0.000258
9; 0; 9; 0.000236
9; 1; 8; 0.000044
9; 1; 8; 0.000029
12; 3; 9; 0.000609
6; 2; 4; 0.000031
6; 0; 6; 0.000014
6; 2; 4; 0.000063
6; 0; 6; 0.000044
9; 3; 6; 0.000193
9; 4; 8; 0.000158
6; 1; 5; 0.000033
6; 0; 6; 0.000038
9; 3; 6; 0.000108
6; 0; 6; 0.000035
6; 0; 6; 0.000065
9; 3; 6; 0.000122
12; 3; 9; 0.000613
15; 3; 12; 0.003078
6; 0; 6; 0.000051
6; 0; 6; 0.000063
6; 0; 6; 0.000057
6; 4; 5; 0.000060
9; 3; 6; 0.000272
9; 0; 9; 0.000135
9; 9; 18; 0.000183
9; 0; 9; 0.000318
12; 3; 9; 0.000949
12; 0; 12; 0.000301
9; 2; 7; 0.000108
9; 0; 9; 0.000091
6; 0; 6; 0.000050
6; 0; 6; 0.000031
9; 3; 6; 0.000104
9; 1; 8; 0.000054
12; 3; 9; 0.000398
12; 0; 12; 0.000740
15; 3; 12; 0.002424
9; 2; 7; 0.000088
9; 0; 9; 0.000100
12; 3; 9; 0.000212
12; 2; 10; 0.000349
15; 3; 12; 0.000580
9; 2; 7; 0.000104
9; 0; 9; 0.000088
9; 0; 9; 0.000090
9; 0; 9; 0.000045
12; 3; 9; 0.000371
9; 0; 9; 0.000179
9; 0; 9; 0.000089
9; 1; 8; 0.000169
9; 1; 8; 0.000119
12; 3; 9; 0.000599
9; 2; 7; 0.000083
9; 0; 9; 0.000231
6; 2; 4; 0.000038
6; 0; 6; 0.000016
6; 0; 6; 0.000057
6; 0; 6; 0.000012
9; 3; 6; 0.000171
9; 2; 7; 0.000145
12; 3; 9; 0.000685
6; 0; 6; 0.000018
6; 0; 6; 0.000019
6; 0; 6; 0.000070
6; 0; 6; 0.000038
9; 3; 6; 0.000186
9; 1; 8; 0.000175
9; 0; 9; 0.000286
9; 0; 9; 0.000184
12; 3; 9; 0.000890
15; 3; 12; 0.002572
9; 0; 9; 0.000040
9; 0; 9; 0.000091
9; 0; 9; 0.000209
9; 0; 9; 0.000007
12; 3; 9; 0.000390
12; 2; 10; 0.000396
9; 0; 9; 0.000194
9; 0; 9; 0.000224
6; 0; 6; 0.000010
6; 0; 6; 0.000041
6; 0; 6; 0.000016
6; 0; 6; 0.000006
9; 3; 6; 0.000109
9; 2; 7; 0.000210
12; 3; 9; 0.000786
9; 0; 9; 0.000216
9; 0; 9; 0.000182
6; 0; 6; 0.000035
6; 0; 6; 0.000017
6; 0; 6; 0.000040
6; 0; 6; 0.000015
9; 3; 6; 0.000141
9; 0; 9; 0.000183
12; 3; 9; 0.000762
15; 3; 12; 0.002373
12; 0; 12; 0.000707
9; 0; 9; 0.000095
6; 0; 6; 0.000059
6; 0; 6; 0.000059
6; 0; 6; 0.000059
6; 9; 16; 0.000033
9; 3; 6; 0.000250
9; 0; 9; 0.000093
9; 2; 7; 0.000099
12; 3; 9; 0.000575
12; 0; 12; 0.000676
12; 2; 10; 0.000710
15; 3; 12; 0.002714
12; 2; 10; 0.000178
12; 2; 10; 0.000178
15; 3; 12; 0.000378
6; 0; 6; 0.000066
6; 0; 6; 0.000047
6; 0; 6; 0.000036
6; 0; 6; 0.000061
9; 3; 6; 0.000253
6; 0; 6; 0.000027
6; 0; 6; 0.000060
6; 0; 6; 0.000042
6; 0; 6; 0.000015
