(nosplit) ;(nosplit) ;(split1) ;(split1) ;(split2) ;(split2) ;(split3) ;(split3) ;(split4) ;(split4) ;(rect1) ;(rect2) ;(rect3) ;(rect4) ;(rect5) ;(rect6) ;(rect7) ;(rect8) ;(dc_q * dc_q) / 256.0f ;has_above ;mi_size_wide_log2(above) ;mi_size_high_log2(above) ;has_left ;mi_size_wide_log2(left) ;mi_size_high_log2(left) ;rate; dist; rdcost ;frame_num ;mi_row ;mi_col ;bsize ;particionado 
7.803435;7.799753;6.261492;6.255750;5.948035;5.942800;6.232448;6.220590;6.156979;6.137727;6.966024;6.962244;7.028202;6.993015;7.001245;6.998509;6.860664;6.831954;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;2.000000;12.425633;8.456381;14.502274;18;4;88;6;1
8.955577;8.900549;6.131227;6.107023;6.719013;6.705639;7.031741;6.993015;7.399398;7.383989;7.751475;7.740230;8.390495;8.330140;7.363914;7.363914;7.818430;7.817223;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;12.521267;8.469892;14.573730;18;4;92;6;1
7.689829;7.682943;6.480044;6.480044;6.529419;6.511745;6.137727;6.135565;6.035481;5.998937;7.189922;7.186901;6.758094;6.744059;6.952729;6.947937;6.980076;6.960348;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;12.309293;8.502892;14.438135;18;8;80;6;1
7.515889;7.455877;6.369901;6.280396;6.089045;5.910797;5.690360;5.652489;6.052089;6.013715;6.977282;6.848005;6.625392;6.566672;6.817831;6.792345;6.817831;6.727432;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;2.000000;12.136744;8.604654;14.367085;18;8;84;6;1
7.584265;7.581210;6.079933;6.079933;6.030685;5.857933;6.230482;6.228511;6.285998;6.259582;6.828712;6.769642;6.950815;6.938284;6.850126;6.850126;6.871091;6.859615;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;1.000000;12.236340;8.553525;14.408745;18;12;80;6;1
7.390182;7.387709;5.693732;5.686975;5.545177;5.545177;6.220590;6.216606;6.270988;6.269096;6.313548;6.311735;6.974479;6.959399;6.683361;6.683361;6.701961;6.701961;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;2.000000;12.329979;8.589886;14.481765;18;12;84;6;1
7.113142;7.092574;5.648974;5.616771;5.910797;5.910797;5.645447;5.587249;5.509388;5.488938;6.525030;6.513230;6.338594;6.278522;6.380123;6.322565;6.436151;6.434546;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;1.000000;12.160851;8.672657;14.409087;18;8;88;6;1
8.925853;8.913685;7.027315;7.023759;8.101375;8.017966;7.086738;7.077498;7.159292;7.152269;8.383204;8.343316;7.918629;7.918265;7.789454;7.788626;8.539737;8.503500;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;2.000000;12.687513;8.531688;14.711213;18;8;92;6;1
7.528869;7.528869;5.808143;5.579730;5.869297;5.852202;5.733341;5.648974;5.762052;5.762052;6.637258;6.573680;6.811244;6.804615;6.586172;6.556778;6.642487;6.635947;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;1.000000;12.367460;8.432289;14.454548;18;12;88;6;1
8.110427;8.083945;5.971262;5.971262;6.773080;6.740520;5.777652;5.777652;6.959399;6.927558;7.355641;7.332369;7.342779;7.342779;6.641182;6.639876;7.573531;7.533694;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;2.000000;12.385740;8.644882;14.537260;18;12;92;6;1
7.257003;7.243513;5.918894;5.913503;5.641907;5.587249;5.655992;5.655992;6.084499;6.068426;6.510258;6.484635;6.599871;6.594413;6.498282;6.490724;6.642487;6.621406;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;1.000000;12.313590;8.459776;14.426634;18;16;64;6;1
7.464510;7.429521;5.924256;5.924256;6.196444;6.016157;6.109248;6.098074;5.981414;5.942800;6.771935;6.736967;6.812345;6.791222;6.734591;6.728629;6.803505;6.716595;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;1.000000;12.173157;8.556606;14.370369;18;16;68;6;1
7.246368;7.244227;5.669881;5.638355;5.739793;5.739793;6.232448;6.212606;5.855072;5.843544;6.396930;6.388561;6.858565;6.858565;6.752270;6.751101;6.526495;6.526495;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;2.000000;12.311463;8.610501;14.477257;18;20;64;6;1
7.360104;7.355641;6.104793;6.086775;6.124683;6.122493;5.894403;5.866468;5.545177;5.493062;6.821107;6.807935;6.533789;6.444131;6.759255;6.747587;6.602588;6.602588;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;1.000000;12.112317;8.568836;14.338088;18;20;68;6;1
7.311218;7.303170;5.690360;5.690360;5.910797;5.910797;5.971262;5.955837;5.921578;5.918894;6.598509;6.591674;6.621406;6.620073;6.561031;6.556778;6.673298;6.661855;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;1.000000;12.077312;8.616314;14.336864;18;16;72;6;1
7.373374;7.373374;6.182085;6.182085;5.849325;5.849325;5.814130;5.814130;6.063785;6.063785;6.721426;6.721426;6.638568;6.638568;6.706862;6.706862;6.654152;6.654152;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;2.000000;12.180144;8.525360;14.362915;18;16;76;6;1
7.213032;7.196687;5.802118;5.746203;5.568345;5.525453;6.270988;6.270988;5.638355;5.501258;6.442540;6.442540;6.603944;6.603944;6.787845;6.770790;6.154858;6.137727;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;2.000000;12.133180;8.547335;14.342237;18;20;72;6;1
7.273093;7.245655;6.347389;6.265301;6.756932;6.752270;5.356586;5.273000;5.720312;5.700444;6.690842;6.683361;6.306275;6.306275;6.437752;6.419995;6.660575;6.594413;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;1.000000;12.085458;8.583917;14.328198;18;20;76;6;1
6.800170;6.782192;5.826000;5.789960;5.429346;5.424950;4.844187;4.744932;5.043425;4.867535;6.410175;6.410175;5.638355;5.501258;6.135565;6.095825;6.006353;5.978886;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;1.000000;11.576838;8.759198;14.157578;18;24;64;6;1
7.822845;7.810353;5.308268;5.293305;6.450470;6.357842;6.680855;6.648984;6.872128;6.762730;6.778785;6.660575;7.473637;7.407924;6.840547;6.831954;7.354362;7.337588;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;2.000000;12.212054;8.669914;14.438369;18;24;68;6;1
9.432283;9.422544;6.302619;6.300786;5.141664;4.983607;9.137447;9.111293;7.446585;7.443664;6.529419;6.523562;9.356603;9.338734;9.253879;9.253016;7.524561;7.512618;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;12.624734;8.586905;14.681096;18;28;64;6;1
6.976348;6.961296;5.017280;5.017280;5.451038;5.327876;6.171700;6.165418;5.187386;5.181784;5.986452;5.968708;6.504288;6.487684;6.461468;6.453625;6.077642;5.998937;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;2.000000;11.585526;8.914761;14.253921;18;28;68;6;1
6.779922;6.738153;6.156979;6.120297;4.875197;4.859812;4.997212;4.844187;4.543295;4.543295;6.437752;6.423247;5.545177;5.416101;6.428105;6.364751;5.433722;5.424950;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;1.000000;11.547501;8.766706;14.149737;18;24;72;6;1
6.436151;6.424869;4.912655;4.828314;5.298317;5.252274;4.844187;4.836282;5.068904;5.049856;5.817111;5.817111;5.673323;5.655992;5.583496;5.568345;5.929589;5.849325;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;1.000000;11.319353;8.738895;14.044167;18;24;76;6;1
6.135565;6.089045;4.564348;4.465908;4.510859;4.454347;4.795791;4.795791;4.905275;4.779123;5.288267;5.257495;5.529429;5.501258;5.398163;5.365976;5.451038;5.342334;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;2.000000;10.505204;8.820108;13.882503;18;28;72;6;1
6.139884;6.118097;4.844187;4.836282;4.787492;4.744932;4.709530;4.700480;4.634729;4.634729;5.590987;5.513429;5.361292;5.356586;5.446737;5.438079;5.402678;5.393628;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;2.000000;10.607154;8.831858;13.912014;18;28;76;6;1
7.607878;7.606884;6.336826;6.331502;6.386879;6.386879;5.968708;5.966147;5.976351;5.973810;7.016610;7.016610;6.677083;6.677083;6.802395;6.802395;6.942157;6.941190;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;1.000000;12.309238;8.515792;14.442486;18;16;80;6;1
7.543803;7.539027;6.120297;6.111467;5.897154;5.872118;6.276643;6.244167;5.710427;5.700444;6.885509;6.880384;6.816736;6.815640;7.039660;7.039660;6.499787;6.481577;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;1.000000;12.183085;8.619208;14.400761;18;16;84;6;1
7.818028;7.811568;6.470799;6.416732;6.259582;6.257668;5.886104;5.886104;6.802395;6.783325;7.089243;7.074117;7.167038;7.159292;6.939254;6.908755;7.282073;7.282073;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;1.000000;12.274866;8.473241;14.405326;18;20;80;6;1
8.007700;8.006034;6.357842;6.347389;6.470799;6.469250;6.511745;6.510258;7.146772;7.075809;7.162397;7.159292;7.447168;7.446585;7.130098;7.124478;7.400620;7.395108;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;12.332357;8.702344;14.524456;18;20;84;6;1
7.897668;7.877397;6.583409;6.575076;6.251904;6.186209;6.695799;6.658011;5.634789;5.579730;7.734559;7.727975;7.085064;7.041412;7.293698;7.241366;6.749931;6.720220;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;2.000000;12.459621;8.607582;14.573257;18;16;88;6;1
7.088409;7.080027;5.932245;5.932245;5.493062;5.463832;5.533390;5.517453;5.673323;5.641907;6.445720;6.440947;6.298949;6.261492;6.464588;6.461468;6.276643;6.263398;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;12.254368;8.586905;14.432431;18;16;92;6;1
7.761745;7.761745;6.861712;6.756932;5.605802;5.572154;5.802118;5.802118;5.590987;5.488938;7.321188;7.319865;6.198479;6.194406;7.607381;7.555905;6.177944;6.173786;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;2.000000;12.206477;8.531688;14.381830;18;20;88;6;1
7.202661;7.195187;5.834811;5.820083;5.690360;5.673323;5.666427;5.634789;5.849325;5.814130;6.513230;6.513230;6.478509;6.440947;6.489205;6.486161;6.505784;6.490724;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;2.000000;12.282422;8.537975;14.432669;18;20;92;6;1
7.661057;7.660585;5.609472;5.556828;6.694562;6.694562;5.609472;5.541264;6.496775;6.490724;7.058758;7.030858;6.823286;6.820016;6.276643;6.274762;7.254178;7.252054;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;2.000000;12.288960;8.604654;14.460822;18;24;80;6;1
8.220403;8.218517;7.235619;7.170888;5.814130;5.777652;7.229114;7.210818;5.874931;5.874931;7.466799;7.451822;7.491087;7.488853;7.971086;7.964156;6.598509;6.591674;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;1.000000;12.357458;8.702344;14.540118;18;24;84;6;1
7.134891;7.105786;5.017280;5.017280;5.590987;5.549076;5.231109;5.231109;6.329721;6.329721;6.068426;5.998937;6.632002;6.630683;5.866468;5.866468;6.738153;6.725034;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;2.000000;11.822474;8.841159;14.311748;18;28;80;6;1
7.838737;7.821643;6.700731;6.669498;6.234411;6.208590;6.476973;6.447306;5.713733;5.673323;7.244942;7.204893;6.877296;6.873164;7.428927;7.420579;6.729824;6.695799;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;1.000000;12.468368;8.598773;14.576274;18;28;84;6;1
7.140453;7.129298;6.126869;6.098074;5.529429;5.525453;5.583496;5.572154;5.568345;5.525453;6.459905;6.455199;6.274762;6.249975;6.601230;6.586172;6.156979;6.148468;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;1.000000;11.870040;8.925454;14.379272;18;24;88;6;1
7.393263;7.252762;6.025866;6.003887;5.497168;5.283204;5.521461;5.424950;6.313548;6.194406;6.685861;6.591674;6.697034;6.498282;6.796824;6.796824;6.593045;6.410175;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;2.000000;12.458285;8.456381;14.525146;18;24;92;6;1
7.050990;7.003974;5.605802;5.605802;5.451038;5.411646;5.762052;5.733341;5.697093;5.525453;6.272877;6.265301;6.418365;6.338594;6.431331;6.416732;6.234411;6.150603;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;1.000000;12.129122;8.675393;14.391733;18;28;88;6;1
7.220374;7.215975;5.828946;5.828946;6.061457;6.040255;5.017280;4.997212;5.953243;5.953243;6.632002;6.626718;6.366470;6.352629;6.236370;6.234411;6.784457;6.769642;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;2.000000;12.051317;8.827175;14.417148;18;28;92;6;1
6.942157;6.933423;5.192957;5.192957;5.509388;5.497168;5.786897;5.777652;5.480639;5.480639;6.126869;6.111467;6.359574;6.356108;6.289716;6.278522;6.208590;6.202536;0.940983;0.000000;2.000000;2.000000;1.000000;1.000000;1.000000;11.885040;8.537975;14.193969;18;0;96;6;1
6.733402;6.728629;4.709530;4.709530;5.332719;5.273000;5.361292;5.361292;5.717028;5.707110;5.758902;5.749393;6.261492;6.259582;5.802118;5.802118;6.234411;6.206576;0.940983;0.000000;2.000000;2.000000;1.000000;2.000000;2.000000;11.679075;8.678121;14.157804;18;0;100;6;1
6.972606;6.966967;5.634789;5.634789;4.941642;4.941642;6.082219;6.070738;5.347107;5.293305;6.037871;6.037871;6.475433;6.461468;6.577861;6.577861;5.855072;5.831882;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;2.000000;11.679067;8.805825;14.227996;18;4;96;6;1
6.591674;6.590301;5.081404;5.075174;5.129899;5.123964;5.159055;5.081404;5.365976;5.283204;5.796058;5.793014;5.973810;5.934894;5.811141;5.802118;5.981414;5.981414;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;1.000000;11.598801;8.764210;14.169761;18;4;100;6;1
7.879292;7.879292;6.298949;6.298949;5.774551;5.774551;7.065613;7.020191;6.411819;6.401917;6.762730;6.762730;7.475339;7.465655;7.434258;7.434258;6.856462;6.856462;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;1.000000;12.287510;8.667164;14.483281;18;8;96;6;1
7.194437;7.194437;5.634789;5.634789;5.929589;5.916202;5.529429;5.529429;6.006353;6.006353;6.484635;6.480044;6.519147;6.519147;6.313548;6.313548;6.660575;6.659294;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;2.000000;12.123940;8.622093;14.366559;18;8;100;6;1
8.720134;8.708309;7.270313;7.266129;5.758902;5.746203;7.256297;7.213032;6.716595;6.711740;7.553811;7.552238;8.285766;8.271804;8.207947;8.190354;7.114769;7.112328;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;1.000000;12.587785;8.592857;14.656723;18;12;96;6;1
7.605890;7.593374;6.033086;6.011267;5.493062;5.493062;6.212606;6.212606;6.670766;6.478509;6.526495;6.516193;7.223296;7.138073;6.850126;6.850126;6.998509;6.927558;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;1.000000;12.324345;8.601718;14.482340;18;12;100;6;1
8.348301;8.347590;6.739336;6.688354;6.894670;6.882438;5.780744;5.780744;6.311735;6.285998;8.025189;8.020927;6.842683;6.842683;7.059618;7.052721;7.672292;7.672292;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;12.471003;8.595819;14.577099;18;16;96;6;1
9.452109;9.448412;6.539586;6.538140;8.831274;8.831274;7.226936;7.186901;7.612337;7.548029;8.941545;8.941415;8.287528;8.283241;8.031385;8.030410;9.112838;9.106201;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;13.049965;8.571871;14.997831;18;16;100;6;1
7.542213;7.521859;5.774551;5.774551;6.234411;6.216606;5.739793;5.717028;6.146329;6.131227;6.910751;6.886532;6.701961;6.695799;6.464588;6.461468;6.949856;6.895683;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;2.000000;12.366434;8.616314;14.514689;18;20;96;6;1
8.559678;8.547723;6.218600;6.218600;8.116715;8.109826;6.075346;6.075346;6.306275;6.253829;8.268476;8.249837;7.080027;7.070724;7.003974;6.990256;8.330864;8.284757;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;12.853537;8.556606;14.841728;18;20;100;6;1
7.353722;7.343426;5.805135;5.799093;6.018593;6.018593;5.463832;5.370638;6.045005;6.045005;6.621406;6.620073;6.551080;6.543912;6.502790;6.489205;6.736967;6.733402;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;1.000000;12.399824;8.565793;14.519405;18;24;96;6;1
8.217169;8.210668;6.295266;6.295266;6.922644;6.895683;6.645091;6.641182;6.872128;6.866933;7.548556;7.542744;7.499424;7.492760;7.189168;7.189168;7.542213;7.513709;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;12.626978;8.522181;14.664459;18;24;100;6;1
7.496098;7.456455;5.981414;5.942800;5.855072;5.802118;6.063785;6.059123;6.049734;5.869297;6.588926;6.558198;6.860664;6.781058;6.949856;6.908755;6.746412;6.654152;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;12.351899;8.720787;14.543583;18;28;96;6;1
7.621685;7.621195;6.073044;6.054440;6.486161;6.486161;5.707110;5.707110;6.320768;6.320768;7.037028;7.037028;6.843750;6.841616;6.641182;6.635947;7.076654;7.076654;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;1.000000;12.404920;8.707648;14.572059;18;28;100;6;1
13.483644;13.482201;11.410683;11.391277;11.702032;11.701974;11.721613;11.721174;12.588921;12.588160;12.260073;12.255405;12.940625;12.940088;12.342521;12.338183;13.092803;13.092397;0.940983;1.000000;1.000000;1.000000;0.000000;5.000000;5.000000;16.663286;12.810348;18.776690;18;32;0;15;1
7.358194;7.357556;6.021023;6.008813;5.616771;5.541264;5.940171;5.940171;6.098074;6.086775;6.601230;6.598509;6.670766;6.670766;6.694562;6.694562;6.739336;6.739336;0.940983;1.000000;1.000000;1.000000;0.000000;2.000000;2.000000;12.212850;8.571871;14.400798;18;32;0;6;1
7.210818;7.210080;5.805135;5.746203;5.513429;5.501258;5.533390;5.529429;5.976351;5.840641;6.400258;6.393591;6.514713;6.478509;6.280396;6.265301;6.510258;6.444131;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;2.000000;12.205297;8.636397;14.420995;18;32;4;6;1
7.485492;7.484369;5.940171;5.937536;6.013715;6.013715;6.200509;6.200509;6.338594;6.251904;6.670766;6.669498;6.916715;6.900731;6.638568;6.637258;6.937314;6.920671;0.940983;1.000000;2.000000;2.000000;0.000000;2.000000;2.000000;12.178722;8.683555;14.424087;18;36;0;6;1
7.298445;7.254885;5.897154;5.888878;5.891644;5.752573;5.774551;5.707110;5.860786;5.834811;6.622736;6.586172;6.609349;6.575076;6.591674;6.566672;6.583409;6.511745;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;2.000000;12.343637;8.522181;14.467411;18;36;4;6;1
6.968851;6.965080;5.549076;5.509388;5.743003;5.739793;5.361292;5.361292;5.293305;5.293305;6.418365;6.416732;7.288928;7.277248;6.590301;6.514713;6.234411;6.232448;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;11.689212;8.965079;14.325167;18;32;8;6;1
6.318968;6.298949;4.770685;4.744932;4.976734;4.905275;5.010635;4.955827;4.927254;4.844187;5.541264;5.537334;5.697093;5.609472;5.613128;5.583496;5.620401;5.620401;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;1.000000;11.492488;8.683555;14.078269;18;32;12;6;1
7.517521;7.516977;5.713733;5.713733;6.003887;5.752573;6.272877;6.270988;6.196444;6.167517;6.475433;6.466145;7.024649;7.017506;6.723833;6.723833;6.793466;6.790097;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;2.000000;12.357084;8.592857;14.500407;18;36;8;6;1
6.755769;6.742881;4.672829;4.653960;4.934474;4.795791;5.958425;5.823046;5.303305;5.252274;5.509388;5.468060;6.403574;6.369901;6.228511;6.109248;5.888878;5.749393;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;11.652931;8.810609;14.219459;18;36;12;6;1
7.644919;7.643483;5.808143;5.771441;6.016157;6.016157;6.658011;6.658011;6.226537;6.226537;6.579251;6.576469;7.225482;7.224753;6.956545;6.956545;6.831954;6.831954;0.940983;1.000000;2.000000;2.000000;0.000000;2.000000;2.000000;12.302123;8.616314;14.473435;18;40;0;6;1
7.677401;7.673223;5.594711;5.579730;6.037871;6.037871;5.976351;5.976351;6.869014;6.857514;6.535241;6.533789;7.261927;7.259116;6.504288;6.502790;7.282761;7.282761;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;1.000000;12.307717;8.622093;14.479097;18;40;4;6;1
8.186186;8.184514;7.286192;7.266828;6.023448;6.023448;7.139660;7.131699;5.707110;5.686975;7.621685;7.617268;7.340187;7.340187;7.934872;7.924072;6.575076;6.570883;0.940983;1.000000;1.000000;1.000000;0.000000;2.000000;2.000000;12.654045;8.496378;14.677255;18;44;0;6;1
7.647786;7.643483;5.774551;5.774551;6.593045;6.582025;5.762052;5.762052;6.366470;6.320768;6.985642;6.982863;6.923629;6.886532;6.470799;6.469250;7.239215;7.238497;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;1.000000;12.354889;8.702344;14.538508;18;44;4;6;1
9.840814;9.823903;7.949444;7.803435;7.404888;7.182352;8.799511;8.794976;8.434898;8.183397;8.447414;8.444838;9.460476;9.429235;9.146441;9.119759;8.778942;8.602269;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;12.740309;8.796187;14.824650;18;40;8;6;1
9.260653;8.806873;7.026427;7.009409;7.791110;7.167809;7.044033;7.034388;8.475954;6.198479;8.173012;7.946971;7.853216;7.794823;7.740230;7.729735;8.955190;7.806696;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;12.432243;8.592857;14.550051;18;40;12;6;1
9.756784;9.754640;8.626586;8.594154;7.376508;7.356918;8.148156;8.087641;5.872118;5.863631;9.039907;9.012864;8.260493;8.257126;9.423272;9.422949;7.766840;7.748891;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;2.000000;12.751798;8.595819;14.775460;18;44;8;6;1
8.749415;8.354439;5.978886;5.874931;7.335634;6.416732;5.497168;5.472270;6.220590;6.180017;8.162231;7.594381;7.805475;7.552762;6.586172;6.499787;8.502282;7.686621;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;1.000000;12.192856;8.556606;14.382586;18;44;12;6;1
6.419995;6.356108;4.770685;4.744932;4.844187;4.804021;5.036952;4.934474;5.220356;5.153292;5.484797;5.480639;5.924256;5.762052;5.693732;5.594711;5.755742;5.680172;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;2.000000;11.392215;8.854950;14.144703;18;32;16;6;1
6.787845;6.720220;5.631212;5.613128;4.976734;4.962845;5.370638;5.093750;5.347107;5.252274;6.084499;6.082219;6.093570;5.948035;6.236370;6.104793;5.932245;5.910797;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;1.000000;11.855756;8.528529;14.173609;18;32;20;6;1
8.232706;8.037867;5.278115;5.105946;6.968851;6.617403;4.709530;4.682131;7.601902;6.807935;7.159292;7.087574;7.548029;7.316548;5.736572;5.733341;8.142645;7.574045;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;1.000000;11.952290;8.598773;14.258342;18;36;16;6;1
