x+=1,parameter,cqs,block,time,count
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_none,20,BLOCK_4X4,1163.78,12469720
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_none,20,BLOCK_4X8,772.101,2063949
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_none,20,BLOCK_8X4,742.57,2059781
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_none,20,BLOCK_8X8,4929.79,4128964
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_none,20,BLOCK_8X16,717.642,319555
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_none,20,BLOCK_16X8,595.457,291108
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_none,20,BLOCK_16X16,2340.88,1040510
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_none,20,BLOCK_16X32,28.5739,14957
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_none,20,BLOCK_32X16,19.6729,13600
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_none,20,BLOCK_32X32,209.177,261120
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_none,20,BLOCK_32X64,1.20733,1308
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_none,20,BLOCK_64X32,1.31582,1392
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_none,20,BLOCK_64X64,30.3719,65280
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_none,20,BLOCK_64X128,0.449425,124
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_none,20,BLOCK_128X64,0.634104,200
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_none,20,BLOCK_128X128,9.27292,17280
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_none,20,BLOCK_4X16,158.088,193733
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_none,20,BLOCK_16X4,129.728,171115
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_none,20,BLOCK_8X32,36.1637,15159
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_none,20,BLOCK_32X8,11.2491,10135
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_none,20,BLOCK_16X64,0.014877,8
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_none,20,BLOCK_64X16,0.007661,7
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_split,20,BLOCK_4X4,1170.07,12457968
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_split,20,BLOCK_4X8,777.004,2001089
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_split,20,BLOCK_8X4,748.444,2001089
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_split,20,BLOCK_8X8,4908.93,4002750
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_split,20,BLOCK_8X16,724.087,303867
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_split,20,BLOCK_16X8,601.385,278203
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_split,20,BLOCK_16X16,2348.44,1027862
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_split,20,BLOCK_16X32,28.6877,13574
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_split,20,BLOCK_32X16,19.5939,11956
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_split,20,BLOCK_32X32,208.347,259168
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_split,20,BLOCK_32X64,1.16928,1212
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_split,20,BLOCK_64X32,1.23645,1246
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_split,20,BLOCK_64X64,28.9977,64792
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_split,20,BLOCK_64X128,0.480894,124
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_split,20,BLOCK_128X64,0.746463,208
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_split,20,BLOCK_128X128,9.8715,17280
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_split,20,BLOCK_4X16,159.361,189215
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_split,20,BLOCK_16X4,130.864,168369
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_split,20,BLOCK_8X32,36.8746,13414
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_split,20,BLOCK_32X8,11.1607,8774
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_split,20,BLOCK_16X64,0.020571,9
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_after_split,20,BLOCK_64X16,0.008346,6
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_before_search,20,BLOCK_4X4,1431.35,15938104
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_before_search,20,BLOCK_4X8,789.593,1991461
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_before_search,20,BLOCK_8X4,757.023,1987452
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_before_search,20,BLOCK_8X8,4898.42,3993382
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_before_search,20,BLOCK_8X16,1925.48,603975
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_before_search,20,BLOCK_16X8,1588.2,564528
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_before_search,20,BLOCK_16X16,6333.95,1022320
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_before_search,20,BLOCK_16X32,950.558,119869
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_before_search,20,BLOCK_32X16,707.821,95722
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_before_search,20,BLOCK_32X32,4232.43,256224
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_before_search,20,BLOCK_32X64,4.81707,2261
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_before_search,20,BLOCK_64X32,3.79124,2214
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_before_search,20,BLOCK_64X64,62.9249,64056
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_before_search,20,BLOCK_64X128,6.84822,492
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_before_search,20,BLOCK_128X64,24.223,1319
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_before_search,20,BLOCK_128X128,44.3912,17280
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_before_search,20,BLOCK_4X16,441.263,451092
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_before_search,20,BLOCK_16X4,375.48,418920
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_before_search,20,BLOCK_8X32,750.355,111253
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_before_search,20,BLOCK_32X8,469.47,87048
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_before_search,20,BLOCK_16X64,0.015567,9
MarketPlace_1920x1080_60fps_10bit_420,set_disable_prune_partitions_before_search,20,BLOCK_64X16,0.091957,96
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize128,20,BLOCK_4X4,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize128,20,BLOCK_4X8,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize128,20,BLOCK_8X4,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize128,20,BLOCK_8X8,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize128,20,BLOCK_8X16,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize128,20,BLOCK_16X8,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize128,20,BLOCK_16X16,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize128,20,BLOCK_16X32,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize128,20,BLOCK_32X16,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize128,20,BLOCK_32X32,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize128,20,BLOCK_32X64,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize128,20,BLOCK_64X32,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize128,20,BLOCK_64X64,14.9603,3840
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize128,20,BLOCK_64X128,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize128,20,BLOCK_128X64,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize128,20,BLOCK_128X128,392.937,17280
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize128,20,BLOCK_4X16,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize128,20,BLOCK_16X4,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize128,20,BLOCK_8X32,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize128,20,BLOCK_32X8,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize128,20,BLOCK_16X64,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize128,20,BLOCK_64X16,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize16,20,BLOCK_4X4,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize16,20,BLOCK_4X8,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize16,20,BLOCK_8X4,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize16,20,BLOCK_8X8,21.3984,30044
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize16,20,BLOCK_8X16,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize16,20,BLOCK_16X8,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize16,20,BLOCK_16X16,1825.22,1030926
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize16,20,BLOCK_16X32,164.297,56936
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize16,20,BLOCK_32X16,156.265,57376
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize16,20,BLOCK_32X32,706.913,259424
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize16,20,BLOCK_32X64,0.896393,1028
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize16,20,BLOCK_64X32,1.07669,1086
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize16,20,BLOCK_64X64,25.2727,64856
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize16,20,BLOCK_64X128,0.448509,132
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize16,20,BLOCK_128X64,1.34857,253
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize16,20,BLOCK_128X128,8.91953,17280
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize16,20,BLOCK_4X16,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize16,20,BLOCK_16X4,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize16,20,BLOCK_8X32,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize16,20,BLOCK_32X8,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize16,20,BLOCK_16X64,0.026627,18
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize16,20,BLOCK_64X16,0.016173,16
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize32,20,BLOCK_4X4,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize32,20,BLOCK_4X8,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize32,20,BLOCK_8X4,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize32,20,BLOCK_8X8,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize32,20,BLOCK_8X16,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize32,20,BLOCK_16X8,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize32,20,BLOCK_16X16,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize32,20,BLOCK_16X32,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize32,20,BLOCK_32X16,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize32,20,BLOCK_32X32,1218.45,260798
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize32,20,BLOCK_32X64,1.90199,1696
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize32,20,BLOCK_64X32,2.38662,1690
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize32,20,BLOCK_64X64,29.3013,65200
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize32,20,BLOCK_64X128,0.815155,200
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize32,20,BLOCK_128X64,2.68708,373
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize32,20,BLOCK_128X128,9.98048,17280
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize32,20,BLOCK_4X16,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize32,20,BLOCK_16X4,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize32,20,BLOCK_8X32,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize32,20,BLOCK_32X8,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize32,20,BLOCK_16X64,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize32,20,BLOCK_64X16,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize64,20,BLOCK_4X4,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize64,20,BLOCK_4X8,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize64,20,BLOCK_8X4,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize64,20,BLOCK_8X8,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize64,20,BLOCK_8X16,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize64,20,BLOCK_16X8,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize64,20,BLOCK_16X16,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize64,20,BLOCK_16X32,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize64,20,BLOCK_32X16,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize64,20,BLOCK_32X32,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize64,20,BLOCK_32X64,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize64,20,BLOCK_64X32,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize64,20,BLOCK_64X64,488.318,65224
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize64,20,BLOCK_64X128,1.31498,360
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize64,20,BLOCK_128X64,5.2162,653
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize64,20,BLOCK_128X128,15.6291,17280
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize64,20,BLOCK_4X16,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize64,20,BLOCK_16X4,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize64,20,BLOCK_8X32,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize64,20,BLOCK_32X8,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize64,20,BLOCK_16X64,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize64,20,BLOCK_64X16,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize8,20,BLOCK_4X4,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize8,20,BLOCK_4X8,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize8,20,BLOCK_8X4,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize8,20,BLOCK_8X8,3178.79,3993074
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize8,20,BLOCK_8X16,1070.58,489175
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize8,20,BLOCK_16X8,908.994,498666
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize8,20,BLOCK_16X16,2965.54,1023332
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize8,20,BLOCK_16X32,44.9984,16317
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize8,20,BLOCK_32X16,30.1128,13578
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize8,20,BLOCK_32X32,262.042,257696
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize8,20,BLOCK_32X64,1.02278,1138
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize8,20,BLOCK_64X32,1.12555,1218
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize8,20,BLOCK_64X64,27.0937,64424
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize8,20,BLOCK_64X128,0.437713,124
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize8,20,BLOCK_128X64,0.817958,211
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize8,20,BLOCK_128X128,9.78027,17280
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize8,20,BLOCK_4X16,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize8,20,BLOCK_16X4,0,0
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize8,20,BLOCK_8X32,41.5903,14207
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize8,20,BLOCK_32X8,15.6052,9220
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize8,20,BLOCK_16X64,0.01854,12
MarketPlace_1920x1080_60fps_10bit_420,set_minpartitionsize8,20,BLOCK_64X16,0.011699,12
RaceHorsesC_832x480_30,orig,55,BLOCK_4X4,7.63648,263118
RaceHorsesC_832x480_30,orig,55,BLOCK_4X8,2.71773,15853
RaceHorsesC_832x480_30,orig,55,BLOCK_8X4,2.74558,16813
RaceHorsesC_832x480_30,orig,55,BLOCK_8X8,39.3817,175496
RaceHorsesC_832x480_30,orig,55,BLOCK_8X16,27.7125,15937
RaceHorsesC_832x480_30,orig,55,BLOCK_16X8,25.1704,15422
RaceHorsesC_832x480_30,orig,55,BLOCK_16X16,107.246,72412
RaceHorsesC_832x480_30,orig,55,BLOCK_16X32,27.8686,9684
RaceHorsesC_832x480_30,orig,55,BLOCK_32X16,21.8983,8011
RaceHorsesC_832x480_30,orig,55,BLOCK_32X32,133.785,23316
RaceHorsesC_832x480_30,orig,55,BLOCK_32X64,4.36403,1091
RaceHorsesC_832x480_30,orig,55,BLOCK_64X32,5.25312,1325
RaceHorsesC_832x480_30,orig,55,BLOCK_64X64,55.7573,6240
RaceHorsesC_832x480_30,orig,55,BLOCK_64X128,6.26414,394
RaceHorsesC_832x480_30,orig,55,BLOCK_128X64,3.91161,279
RaceHorsesC_832x480_30,orig,55,BLOCK_128X128,23.9022,1680
RaceHorsesC_832x480_30,orig,55,BLOCK_4X16,3.71929,5741
RaceHorsesC_832x480_30,orig,55,BLOCK_16X4,2.68118,3929
RaceHorsesC_832x480_30,orig,55,BLOCK_8X32,14.3574,5956
RaceHorsesC_832x480_30,orig,55,BLOCK_32X8,9.17226,4505
RaceHorsesC_832x480_30,orig,55,BLOCK_16X64,0.624158,193
RaceHorsesC_832x480_30,orig,55,BLOCK_64X16,0.412696,133
RaceHorsesC_832x480_30,all_disable,55,BLOCK_4X4,9.27185,345242
RaceHorsesC_832x480_30,all_disable,55,BLOCK_4X8,4.99087,48224
RaceHorsesC_832x480_30,all_disable,55,BLOCK_8X4,4.7125,49378
RaceHorsesC_832x480_30,all_disable,55,BLOCK_8X8,43.3015,196166
RaceHorsesC_832x480_30,all_disable,55,BLOCK_8X16,29.4307,23316
RaceHorsesC_832x480_30,all_disable,55,BLOCK_16X8,26.5538,23112
RaceHorsesC_832x480_30,all_disable,55,BLOCK_16X16,116.374,84074
RaceHorsesC_832x480_30,all_disable,55,BLOCK_16X32,36.0648,11545
RaceHorsesC_832x480_30,all_disable,55,BLOCK_32X16,33.3976,10662
RaceHorsesC_832x480_30,all_disable,55,BLOCK_32X32,167.506,23318
RaceHorsesC_832x480_30,all_disable,55,BLOCK_32X64,27.4821,3852
RaceHorsesC_832x480_30,all_disable,55,BLOCK_64X32,28.5846,4101
RaceHorsesC_832x480_30,all_disable,55,BLOCK_64X64,123.544,6240
RaceHorsesC_832x480_30,all_disable,55,BLOCK_64X128,12.5263,599
RaceHorsesC_832x480_30,all_disable,55,BLOCK_128X64,8.3524,482
RaceHorsesC_832x480_30,all_disable,55,BLOCK_128X128,34.7704,1680
RaceHorsesC_832x480_30,all_disable,55,BLOCK_4X16,6.93662,18237
RaceHorsesC_832x480_30,all_disable,55,BLOCK_16X4,6.38544,18237
RaceHorsesC_832x480_30,all_disable,55,BLOCK_8X32,21.1611,8731
RaceHorsesC_832x480_30,all_disable,55,BLOCK_32X8,18.0181,8731
RaceHorsesC_832x480_30,all_disable,55,BLOCK_16X64,12.8015,2690
RaceHorsesC_832x480_30,all_disable,55,BLOCK_64X16,11.1522,2690
RaceHorsesC_832x480_30,set_disable_av1_ml_prune_rect_partition,55,BLOCK_4X4,7.68163,263118
RaceHorsesC_832x480_30,set_disable_av1_ml_prune_rect_partition,55,BLOCK_4X8,2.72589,15853
RaceHorsesC_832x480_30,set_disable_av1_ml_prune_rect_partition,55,BLOCK_8X4,2.7502,16813
RaceHorsesC_832x480_30,set_disable_av1_ml_prune_rect_partition,55,BLOCK_8X8,39.5099,175496
RaceHorsesC_832x480_30,set_disable_av1_ml_prune_rect_partition,55,BLOCK_8X16,27.86,15937
RaceHorsesC_832x480_30,set_disable_av1_ml_prune_rect_partition,55,BLOCK_16X8,25.2735,15422
RaceHorsesC_832x480_30,set_disable_av1_ml_prune_rect_partition,55,BLOCK_16X16,107.989,72412
RaceHorsesC_832x480_30,set_disable_av1_ml_prune_rect_partition,55,BLOCK_16X32,28.2215,9684
RaceHorsesC_832x480_30,set_disable_av1_ml_prune_rect_partition,55,BLOCK_32X16,22.14,8011
RaceHorsesC_832x480_30,set_disable_av1_ml_prune_rect_partition,55,BLOCK_32X32,134.859,23316
RaceHorsesC_832x480_30,set_disable_av1_ml_prune_rect_partition,55,BLOCK_32X64,4.38298,1091
RaceHorsesC_832x480_30,set_disable_av1_ml_prune_rect_partition,55,BLOCK_64X32,5.22802,1325
RaceHorsesC_832x480_30,set_disable_av1_ml_prune_rect_partition,55,BLOCK_64X64,55.7362,6240
RaceHorsesC_832x480_30,set_disable_av1_ml_prune_rect_partition,55,BLOCK_64X128,6.29407,394
RaceHorsesC_832x480_30,set_disable_av1_ml_prune_rect_partition,55,BLOCK_128X64,3.86556,279
RaceHorsesC_832x480_30,set_disable_av1_ml_prune_rect_partition,55,BLOCK_128X128,24.0292,1680
RaceHorsesC_832x480_30,set_disable_av1_ml_prune_rect_partition,55,BLOCK_4X16,3.71052,5741
RaceHorsesC_832x480_30,set_disable_av1_ml_prune_rect_partition,55,BLOCK_16X4,2.66946,3929
RaceHorsesC_832x480_30,set_disable_av1_ml_prune_rect_partition,55,BLOCK_8X32,14.4443,5956
RaceHorsesC_832x480_30,set_disable_av1_ml_prune_rect_partition,55,BLOCK_32X8,9.22294,4505
RaceHorsesC_832x480_30,set_disable_av1_ml_prune_rect_partition,55,BLOCK_16X64,0.630207,193
RaceHorsesC_832x480_30,set_disable_av1_ml_prune_rect_partition,55,BLOCK_64X16,0.413348,133
RaceHorsesC_832x480_30,set_disable_prune_partitions_after_none,55,BLOCK_4X4,9.35915,339024
RaceHorsesC_832x480_30,set_disable_prune_partitions_after_none,55,BLOCK_4X8,2.9214,18661
RaceHorsesC_832x480_30,set_disable_prune_partitions_after_none,55,BLOCK_8X4,2.93011,20011
RaceHorsesC_832x480_30,set_disable_prune_partitions_after_none,55,BLOCK_8X8,43.189,210298
RaceHorsesC_832x480_30,set_disable_prune_partitions_after_none,55,BLOCK_8X16,29.3529,16979
